timestamp,z20_y0_x0,z20_y0_x25,z20_y0_x50,z20_y0_x80,z40_y0_x0,z40_y0_x25,z40_y0_x50,z40_y0_x80,z60_y0_x0,z60_y0_x25,z60_y0_x50,z60_y0_x80
1687474800,-21.6164720124,-23.3899494375,-209.3618761884,-383.9051274591,-22.4792902656,-25.54639104,-513.2790593136,-31.0548519975,-25.8338759196,-69.2772975975,-77.3300253936,-96.9297149376
