timestamp,soil_texture,scenario,r,last_r,kp,ki,irrigation_strategy,irrigation_frequency,irrigation,last_irrigation,et0,opt_avg,obs_avg,daily_pluv
2022-06-23 07:00:00,sandy,2022,-0.30341516520919526,-0.30341516520919526,-999,-999,GBRT,7,46.90021950225035,0,5.915965904891959,4.71830645976308,4.414891294553885,0.0
2022-06-24 07:00:00,sandy,2022,-1.0513384832680441,-1.0513384832680441,-1,-1,GBRT,7,0,46.90021950225035,5.717907755951627,4.71830645976308,3.666967976495036,0.0
2022-06-25 07:00:00,sandy,2022,-1.095617666145001,-1.095617666145001,-1,-1,GBRT,7,0,0,9.203948870710635,4.71830645976308,3.6226887936180794,0.0
2022-06-26 07:00:00,sandy,2022,-0.8286920677230554,-0.8286920677230554,-1,-1,GBRT,7,0,0,9.569797117975432,4.71830645976308,3.889614392040025,0.0
2022-06-27 07:00:00,sandy,2022,-0.5699543134532545,-0.5699543134532545,-1,-1,GBRT,7,0,0,8.693094774412245,4.71830645976308,4.148352146309826,0.0
2022-06-28 07:00:00,sandy,2022,-0.35541739756971247,-0.35541739756971247,-1,-1,GBRT,7,0,0,7.460713537351751,4.71830645976308,4.362889062193368,1.6
2022-06-29 07:00:00,sandy,2022,-0.29618055356875833,-0.29618055356875833,-1,-1,GBRT,7,0,0,1.8323231735051733,4.71830645976308,4.422125906194322,0.0
2022-06-30 07:00:00,sandy,2022,-0.14168910204944213,-0.14168910204944213,-999,-999,GBRT,7,67.766567359095,0,6.425725286268609,4.71830645976308,4.576617357713638,0.0
2022-07-01 07:00:00,sandy,2022,-1.1990705924330134,-1.1990705924330134,-1,-1,GBRT,7,0,67.766567359095,8.481182130641368,4.71830645976308,3.519235867330067,0.0
2022-07-02 07:00:00,sandy,2022,-1.3328900563764492,-1.3328900563764492,-1,-1,GBRT,7,0,0,9.684100900879589,4.71830645976308,3.385416403386631,0.0
2022-07-03 07:00:00,sandy,2022,-1.087654981668318,-1.087654981668318,-1,-1,GBRT,7,0,0,7.875822878948619,4.71830645976308,3.6306514780947623,0.0
2022-07-04 07:00:00,sandy,2022,-0.782930108835749,-0.782930108835749,-1,-1,GBRT,7,0,0,8.846129638751195,4.71830645976308,3.9353763509273314,0.0
2022-07-05 07:00:00,sandy,2022,-0.4921377902440713,-0.4921377902440713,-1,-1,GBRT,7,0,0,8.353871892123982,4.71830645976308,4.226168669519009,0.0
2022-07-06 07:00:00,sandy,2022,-0.25498998226796155,-0.25498998226796155,-1,-1,GBRT,7,0,0,8.10868026961472,4.71830645976308,4.463316477495119,0.0
2022-07-07 07:00:00,sandy,2022,-0.12168896785260738,-0.12168896785260738,-999,-999,GBRT,7,56.81852635007801,0,5.27960920736311,4.71830645976308,4.5966174919104725,11.6
2022-07-08 07:00:00,sandy,2022,-1.2824698733493436,-1.2824698733493436,-1,-1,GBRT,7,0,56.81852635007801,7.275206390354677,4.71830645976308,3.435836586413737,0.0
2022-07-09 07:00:00,sandy,2022,-1.3702252064813552,-1.3702252064813552,-1,-1,GBRT,7,0,0,7.121172904786319,4.71830645976308,3.348081253281725,0.0
2022-07-10 07:00:00,sandy,2022,-1.090840129424028,-1.090840129424028,-1,-1,GBRT,7,0,0,7.612583271961939,4.71830645976308,3.627466330339052,0.0
2022-07-11 07:00:00,sandy,2022,-0.7686626066919926,-0.7686626066919926,-1,-1,GBRT,7,0,0,8.472336750464112,4.71830645976308,3.9496438530710876,0.0
2022-07-12 07:00:00,sandy,2022,-0.48980298792756843,-0.48980298792756843,-1,-1,GBRT,7,0,0,7.4879930375083275,4.71830645976308,4.228503471835512,0.0
2022-07-13 07:00:00,sandy,2022,-0.3068493321852894,-0.3068493321852894,-1,-1,GBRT,7,0,0,5.439558555641069,4.71830645976308,4.4114571275777905,0.0
2022-07-14 07:00:00,sandy,2022,-0.07907984976715426,-0.07907984976715426,-999,-999,GBRT,7,71.37679796340994,0,8.254676604732598,4.71830645976308,4.639226609995926,0.0
2022-07-15 07:00:00,sandy,2022,-1.2008078501961439,-1.2008078501961439,-1,-1,GBRT,7,0,71.37679796340994,9.447916516172471,4.71830645976308,3.5174986095669363,0.0
2022-07-16 07:00:00,sandy,2022,-1.3364704671153855,-1.3364704671153855,-1,-1,GBRT,7,0,0,8.968687582898376,4.71830645976308,3.381835992647695,0.0
2022-07-17 07:00:00,sandy,2022,-1.0598975536799309,-1.0598975536799309,-1,-1,GBRT,7,0,0,7.701644419417017,4.71830645976308,3.6584089060831495,0.0
2022-07-18 07:00:00,sandy,2022,-0.7630583247722652,-0.7630583247722652,-1,-1,GBRT,7,0,0,7.236620092977568,4.71830645976308,3.955248134990815,0.0
2022-07-19 07:00:00,sandy,2022,-0.4357799649478696,-0.4357799649478696,-1,-1,GBRT,7,0,0,7.976539558735554,4.71830645976308,4.282526494815211,0.0
2022-07-20 07:00:00,sandy,2022,-0.13814099944660604,-0.13814099944660604,-1,-1,GBRT,7,0,0,9.031637030513592,4.71830645976308,4.580165460316474,0.0
2022-07-21 07:00:00,sandy,2022,0.07873960993944601,0.07873960993944601,-999,-999,GBRT,7,77.0004738596164,0,8.523521442036436,4.71830645976308,4.797046069702526,0.0
