timestamp,z20_y0_x0,z20_y0_x5,z20_y0_x10,z20_y0_x15,z20_y0_x20,z20_y0_x25,z20_y0_x30,z20_y0_x35,z20_y0_x40,z20_y0_x45,z20_y0_x50,z20_y0_x55,z20_y0_x60,z20_y0_x65,z20_y0_x70,z20_y0_x75,z20_y0_x80,z25_y0_x0,z25_y0_x5,z25_y0_x10,z25_y0_x15,z25_y0_x20,z25_y0_x25,z25_y0_x30,z25_y0_x35,z25_y0_x40,z25_y0_x45,z25_y0_x50,z25_y0_x55,z25_y0_x60,z25_y0_x65,z25_y0_x70,z25_y0_x75,z25_y0_x80,z30_y0_x0,z30_y0_x5,z30_y0_x10,z30_y0_x15,z30_y0_x20,z30_y0_x25,z30_y0_x30,z30_y0_x35,z30_y0_x40,z30_y0_x45,z30_y0_x50,z30_y0_x55,z30_y0_x60,z30_y0_x65,z30_y0_x70,z30_y0_x75,z30_y0_x80,z35_y0_x0,z35_y0_x5,z35_y0_x10,z35_y0_x15,z35_y0_x20,z35_y0_x25,z35_y0_x30,z35_y0_x35,z35_y0_x40,z35_y0_x45,z35_y0_x50,z35_y0_x55,z35_y0_x60,z35_y0_x65,z35_y0_x70,z35_y0_x75,z35_y0_x80,z40_y0_x0,z40_y0_x5,z40_y0_x10,z40_y0_x15,z40_y0_x20,z40_y0_x25,z40_y0_x30,z40_y0_x35,z40_y0_x40,z40_y0_x45,z40_y0_x50,z40_y0_x55,z40_y0_x60,z40_y0_x65,z40_y0_x70,z40_y0_x75,z40_y0_x80,z45_y0_x0,z45_y0_x5,z45_y0_x10,z45_y0_x15,z45_y0_x20,z45_y0_x25,z45_y0_x30,z45_y0_x35,z45_y0_x40,z45_y0_x45,z45_y0_x50,z45_y0_x55,z45_y0_x60,z45_y0_x65,z45_y0_x70,z45_y0_x75,z45_y0_x80,z50_y0_x0,z50_y0_x5,z50_y0_x10,z50_y0_x15,z50_y0_x20,z50_y0_x25,z50_y0_x30,z50_y0_x35,z50_y0_x40,z50_y0_x45,z50_y0_x50,z50_y0_x55,z50_y0_x60,z50_y0_x65,z50_y0_x70,z50_y0_x75,z50_y0_x80,z55_y0_x0,z55_y0_x5,z55_y0_x10,z55_y0_x15,z55_y0_x20,z55_y0_x25,z55_y0_x30,z55_y0_x35,z55_y0_x40,z55_y0_x45,z55_y0_x50,z55_y0_x55,z55_y0_x60,z55_y0_x65,z55_y0_x70,z55_y0_x75,z55_y0_x80,z60_y0_x0,z60_y0_x5,z60_y0_x10,z60_y0_x15,z60_y0_x20,z60_y0_x25,z60_y0_x30,z60_y0_x35,z60_y0_x40,z60_y0_x45,z60_y0_x50,z60_y0_x55,z60_y0_x60,z60_y0_x65,z60_y0_x70,z60_y0_x75,z60_y0_x80
1656745200,-15.820,-16.399,-16.399,-18.613,-24.444,-24.444,-44.321,-44.321,-128.347,-307.765,-307.765,-468.430,-555.586,-555.586,-601.412,-601.412,-647.906,-17.116,-17.827,-17.827,-20.591,-28.411,-28.411,-58.515,-58.515,-175.511,-323.008,-323.008,-473.427,-552.989,-552.989,-586.642,-586.642,-613.278,-19.124,-20.054,-20.054,-23.774,-34.947,-34.947,-82.254,-82.254,-212.397,-318.431,-318.431,-466.318,-539.906,-539.906,-561.074,-561.074,-569.662,-28.306,-30.442,-30.442,-39.686,-71.533,-71.533,-153.210,-153.210,-221.462,-288.206,-288.206,-436.353,-496.642,-496.642,-493.712,-493.712,-472.792,-39.453,-43.449,-43.449,-60.860,-106.632,-106.632,-168.336,-168.336,-208.774,-271.342,-271.342,-413.486,-459.897,-459.897,-444.157,-444.157,-409.319,-63.703,-70.645,-70.645,-92.188,-131.890,-131.890,-164.169,-164.169,-195.006,-255.687,-255.687,-380.738,-406.309,-406.309,-381.365,-381.365,-338.764,-93.855,-99.375,-99.375,-114.892,-135.378,-135.378,-154.319,-154.319,-182.361,-241.976,-241.976,-345.867,-352.920,-352.920,-323.205,-323.205,-279.623,-111.303,-111.924,-111.924,-114.750,-121.481,-121.481,-134.920,-134.920,-161.606,-219.511,-219.511,-283.111,-268.473,-268.473,-238.169,-238.169,-202.736,-107.193,-107.185,-107.185,-108.623,-114.118,-114.118,-126.721,-126.721,-152.904,-209.133,-209.133,-258.218,-239.039,-239.039,-209.827,-209.827,-179.014
1656748800,-16.291,-16.879,-16.879,-19.125,-25.040,-25.040,-45.076,-45.076,-128.289,-309.124,-309.124,-470.055,-557.070,-557.070,-602.786,-602.786,-649.082,-17.603,-18.323,-18.323,-21.126,-29.075,-29.075,-59.213,-59.213,-175.452,-324.782,-324.782,-475.049,-554.466,-554.466,-588.040,-588.040,-614.523,-19.633,-20.571,-20.571,-24.337,-35.596,-35.596,-83.272,-83.272,-213.239,-320.288,-320.288,-467.862,-541.327,-541.327,-562.449,-562.449,-570.918,-28.989,-31.108,-31.108,-40.285,-71.845,-71.845,-153.769,-153.769,-223.066,-289.849,-289.849,-437.637,-497.866,-497.866,-494.938,-494.938,-473.918,-40.098,-44.020,-44.020,-61.181,-106.806,-106.806,-169.512,-169.512,-210.298,-272.815,-272.815,-414.619,-461.008,-461.008,-445.286,-445.286,-410.338,-64.022,-71.058,-71.058,-92.335,-132.693,-132.693,-165.450,-165.450,-196.368,-256.978,-256.978,-381.756,-407.350,-407.350,-382.426,-382.426,-339.705,-94.020,-99.731,-99.731,-115.592,-136.419,-136.419,-155.488,-155.488,-183.544,-243.081,-243.081,-346.768,-353.873,-353.873,-324.169,-324.169,-280.469,-112.065,-112.702,-112.702,-115.566,-122.324,-122.324,-135.768,-135.768,-162.444,-220.252,-220.252,-283.778,-269.205,-269.205,-238.895,-238.895,-203.365,-107.860,-107.858,-107.858,-109.313,-114.816,-114.816,-127.417,-127.417,-153.584,-209.707,-209.707,-258.766,-239.647,-239.647,-210.426,-210.426,-179.533
1656752400,-16.092,-17.325,-17.325,-19.694,-25.750,-25.750,-46.197,-46.197,-128.853,-310.968,-310.968,-472.076,-558.897,-558.897,-604.475,-604.475,-650.545,-18.075,-18.868,-18.868,-21.737,-29.899,-29.899,-60.461,-60.461,-175.989,-327.026,-327.026,-477.058,-556.282,-556.282,-589.755,-589.755,-616.069,-20.200,-21.159,-21.159,-25.009,-36.460,-36.460,-85.088,-85.088,-214.600,-322.590,-322.590,-469.775,-543.074,-543.074,-564.135,-564.135,-572.478,-29.830,-31.947,-31.947,-41.135,-72.644,-72.644,-154.748,-154.748,-225.070,-291.870,-291.870,-439.238,-499.377,-499.377,-496.450,-496.450,-475.335,-41.006,-44.885,-44.885,-61.909,-107.365,-107.365,-171.048,-171.048,-212.179,-274.628,-274.628,-416.041,-462.387,-462.387,-446.686,-446.686,-411.638,-64.793,-71.949,-71.949,-92.821,-133.807,-133.807,-167.048,-167.048,-198.044,-258.569,-258.569,-383.035,-408.642,-408.642,-383.741,-383.741,-340.910,-94.484,-100.376,-100.376,-116.559,-137.731,-137.731,-156.929,-156.929,-184.999,-244.447,-244.447,-347.904,-355.054,-355.054,-325.368,-325.368,-281.555,-113.022,-113.673,-113.673,-116.575,-123.359,-123.359,-136.808,-136.808,-163.475,-221.180,-221.180,-284.622,-270.112,-270.112,-239.797,-239.797,-204.168,-108.688,-108.690,-108.690,-110.159,-115.671,-115.671,-128.270,-128.270,-154.422,-210.435,-210.435,-259.460,-240.401,-240.401,-211.169,-211.169,-180.193
1656756000,-10.637,-15.324,-15.324,-20.010,-26.672,-26.672,-47.863,-47.863,-130.000,-313.183,-313.183,-474.394,-560.980,-560.980,-606.399,-606.399,-652.223,-16.539,-18.945,-18.945,-22.366,-30.818,-30.818,-62.501,-62.501,-177.073,-329.622,-329.622,-479.357,-558.352,-558.352,-591.707,-591.707,-617.838,-20.471,-21.737,-21.737,-25.772,-37.442,-37.442,-85.964,-85.964,-216.363,-325.228,-325.228,-471.964,-545.064,-545.064,-566.055,-566.055,-574.265,-30.930,-32.969,-32.969,-42.208,-73.712,-73.712,-156.065,-156.065,-227.375,-294.178,-294.178,-441.078,-501.103,-501.103,-498.175,-498.175,-476.970,-42.373,-46.083,-46.083,-63.003,-108.256,-108.256,-172.857,-172.857,-214.329,-276.698,-276.698,-417.682,-463.966,-463.966,-448.290,-448.290,-413.148,-66.364,-73.382,-73.382,-93.611,-135.162,-135.162,-168.886,-168.886,-199.957,-260.388,-260.388,-384.514,-410.122,-410.122,-385.250,-385.250,-342.314,-95.232,-101.277,-101.277,-117.732,-139.251,-139.251,-158.578,-158.578,-186.658,-246.010,-246.010,-349.218,-356.409,-356.409,-326.743,-326.743,-282.819,-114.128,-114.793,-114.793,-117.732,-124.540,-124.540,-137.994,-137.994,-164.651,-222.251,-222.251,-285.599,-271.151,-271.151,-240.832,-240.832,-205.102,-109.638,-109.643,-109.643,-111.126,-116.644,-116.644,-129.243,-129.243,-155.379,-211.281,-211.281,-260.266,-241.266,-241.266,-212.023,-212.023,-180.960
1656759600,-7.865,-11.294,-11.294,-18.836,-27.417,-27.417,-49.815,-49.815,-131.592,-315.629,-315.629,-476.888,-563.215,-563.215,-608.462,-608.462,-654.028,-12.866,-16.844,-16.844,-22.582,-31.814,-31.814,-64.974,-64.974,-178.582,-332.430,-332.430,-481.828,-560.571,-560.571,-593.799,-593.799,-619.740,-19.155,-21.723,-21.723,-26.724,-38.577,-38.577,-87.284,-87.284,-218.371,-328.066,-328.066,-474.318,-547.199,-547.199,-568.113,-568.113,-576.187,-32.233,-34.095,-34.095,-43.321,-75.111,-75.111,-157.609,-157.609,-229.862,-296.656,-296.656,-443.061,-502.957,-502.957,-500.028,-500.028,-478.734,-44.230,-47.421,-47.421,-64.169,-109.384,-109.384,-174.835,-174.835,-216.643,-278.922,-278.922,-419.454,-465.666,-465.666,-450.015,-450.015,-414.783,-68.812,-75.027,-75.027,-94.618,-136.667,-136.667,-170.871,-170.871,-202.013,-262.343,-262.343,-386.113,-411.715,-411.715,-386.874,-386.874,-343.836,-96.236,-102.366,-102.366,-119.035,-140.898,-140.898,-160.353,-160.353,-188.441,-247.693,-247.693,-350.640,-357.867,-357.867,-328.224,-328.224,-284.191,-115.326,-116.003,-116.003,-118.978,-125.811,-125.811,-139.269,-139.269,-165.916,-223.408,-223.408,-286.658,-272.270,-272.270,-241.947,-241.947,-206.114,-110.663,-110.670,-110.670,-112.165,-117.691,-117.691,-130.288,-130.288,-156.410,-212.199,-212.199,-261.140,-242.196,-242.196,-212.942,-212.942,-181.790
1656763200,-7.081,-9.518,-9.518,-16.524,-27.516,-27.516,-51.956,-51.956,-133.625,-318.284,-318.284,-479.532,-565.577,-565.577,-610.642,-610.642,-655.939,-10.922,-14.181,-14.181,-21.627,-32.644,-32.644,-67.884,-67.884,-180.524,-335.419,-335.419,-484.445,-562.916,-562.916,-596.010,-596.010,-621.754,-16.870,-20.324,-20.324,-27.189,-39.807,-39.807,-89.041,-89.041,-220.620,-331.073,-331.073,-476.811,-549.455,-549.455,-570.286,-570.286,-578.223,-33.389,-35.387,-35.387,-44.714,-76.877,-76.877,-159.377,-159.377,-232.506,-299.280,-299.280,-445.166,-504.920,-504.920,-501.990,-501.990,-480.608,-46.476,-49.183,-49.183,-65.800,-110.760,-110.760,-176.961,-176.961,-219.097,-281.278,-281.278,-421.340,-467.469,-467.469,-451.844,-451.844,-416.524,-72.112,-77.389,-77.389,-95.856,-138.311,-138.311,-172.982,-172.982,-204.192,-264.416,-264.416,-387.814,-413.405,-413.405,-388.596,-388.596,-345.458,-97.541,-103.662,-103.662,-120.460,-142.655,-142.655,-162.237,-162.237,-190.331,-249.478,-249.478,-352.155,-359.415,-359.415,-329.796,-329.796,-285.653,-116.603,-117.292,-117.292,-120.302,-127.159,-127.159,-140.621,-140.621,-167.258,-224.641,-224.641,-287.787,-273.458,-273.458,-243.131,-243.131,-207.191,-111.752,-111.760,-111.760,-113.267,-118.799,-118.799,-131.396,-131.396,-157.503,-213.179,-213.179,-262.073,-243.184,-243.184,-213.919,-213.919,-182.674
1656766800,-6.695,-8.605,-8.605,-14.525,-26.831,-26.831,-53.614,-53.614,-135.267,-320.471,-320.471,-481.782,-567.598,-567.598,-612.508,-612.508,-657.564,-9.819,-12.361,-12.361,-19.940,-32.945,-32.945,-70.338,-70.338,-182.091,-337.943,-337.943,-486.678,-564.923,-564.923,-597.904,-597.904,-623.467,-14.931,-18.375,-18.375,-26.862,-40.764,-40.764,-90.479,-90.479,-222.421,-333.638,-333.638,-478.940,-551.388,-551.388,-572.150,-572.150,-579.954,-33.845,-36.315,-36.315,-45.993,-78.390,-78.390,-160.783,-160.783,-234.754,-301.530,-301.530,-446.960,-506.599,-506.599,-503.668,-503.668,-482.192,-48.421,-50.817,-50.817,-67.336,-111.864,-111.864,-178.733,-178.733,-221.199,-283.300,-283.300,-422.942,-469.008,-469.008,-453.406,-453.406,-417.986,-75.206,-79.599,-79.599,-96.882,-139.654,-139.654,-174.781,-174.781,-206.065,-266.194,-266.194,-389.260,-414.848,-414.848,-390.067,-390.067,-346.818,-98.715,-104.770,-104.770,-121.628,-144.143,-144.143,-163.854,-163.854,-191.957,-251.009,-251.009,-353.440,-360.737,-360.737,-331.138,-331.138,-286.878,-117.689,-118.391,-118.391,-121.437,-128.318,-128.318,-141.785,-141.785,-168.412,-225.692,-225.692,-288.744,-274.474,-274.474,-244.143,-244.143,-208.094,-112.684,-112.696,-112.696,-114.215,-119.754,-119.754,-132.350,-132.350,-158.443,-214.010,-214.010,-262.862,-244.029,-244.029,-214.753,-214.753,-183.415
1656770400,-6.501,-8.187,-8.187,-13.304,-25.597,-25.597,-54.882,-54.882,-136.986,-322.650,-322.650,-484.007,-569.595,-569.595,-614.353,-614.353,-659.169,-9.311,-11.432,-11.432,-18.286,-32.598,-32.598,-72.711,-72.711,-183.785,-340.440,-340.440,-488.887,-566.908,-566.908,-599.776,-599.776,-625.160,-13.783,-16.779,-16.779,-25.762,-41.402,-41.402,-92.010,-92.010,-224.245,-336.174,-336.174,-481.045,-553.299,-553.299,-573.992,-573.992,-581.664,-33.527,-36.709,-36.709,-47.228,-80.068,-80.068,-162.226,-162.226,-236.981,-303.758,-303.758,-448.737,-508.260,-508.260,-505.328,-505.328,-483.756,-50.165,-52.462,-52.462,-69.098,-113.059,-113.059,-180.492,-180.492,-223.282,-285.303,-285.303,-424.530,-470.530,-470.530,-454.952,-454.952,-419.431,-78.643,-82.103,-82.103,-98.016,-140.997,-140.997,-176.564,-176.564,-207.920,-267.956,-267.956,-390.692,-416.277,-416.277,-391.523,-391.523,-348.160,-100.035,-105.968,-105.968,-122.801,-145.619,-145.619,-165.456,-165.456,-193.569,-252.527,-252.527,-354.715,-362.046,-362.046,-332.468,-332.468,-288.087,-118.766,-119.481,-119.481,-122.562,-129.468,-129.468,-142.939,-142.939,-169.557,-226.735,-226.735,-289.693,-275.480,-275.480,-245.145,-245.145,-208.986,-113.610,-113.623,-113.623,-115.156,-120.702,-120.702,-133.297,-133.297,-159.376,-214.835,-214.835,-263.644,-244.866,-244.866,-215.580,-215.580,-184.147
1656774000,-6.503,-7.989,-7.989,-12.490,-24.215,-24.215,-55.542,-55.542,-138.465,-324.600,-324.600,-486.035,-571.421,-571.421,-616.040,-616.040,-660.631,-9.044,-10.859,-10.859,-16.953,-31.757,-31.757,-74.586,-74.586,-185.299,-342.705,-342.705,-490.903,-568.723,-568.723,-601.489,-601.489,-626.701,-13.014,-15.598,-15.598,-24.366,-41.592,-41.592,-93.324,-93.324,-225.857,-338.489,-338.489,-482.968,-555.047,-555.047,-575.679,-575.679,-583.221,-32.619,-36.492,-36.492,-48.184,-81.635,-81.635,-163.508,-163.508,-239.009,-305.799,-305.799,-450.357,-509.779,-509.779,-506.847,-506.847,-485.175,-51.409,-53.828,-53.828,-70.788,-114.152,-114.152,-182.077,-182.077,-225.189,-287.138,-287.138,-425.977,-471.921,-471.921,-456.364,-456.364,-420.736,-81.956,-84.502,-84.502,-99.084,-142.196,-142.196,-178.192,-178.192,-209.623,-269.572,-269.572,-391.997,-417.583,-417.583,-392.853,-392.853,-349.370,-101.323,-107.101,-107.101,-123.854,-146.961,-146.961,-166.926,-166.926,-195.048,-253.918,-253.918,-355.875,-363.243,-363.243,-333.682,-333.682,-289.176,-119.748,-120.477,-120.477,-123.594,-130.524,-130.524,-144.000,-144.000,-170.608,-227.688,-227.688,-290.556,-276.401,-276.401,-246.061,-246.061,-209.789,-114.457,-114.474,-114.474,-116.019,-121.572,-121.572,-134.167,-134.167,-160.232,-215.587,-215.587,-264.355,-245.632,-245.632,-216.336,-216.336,-184.806
1656777600,-6.661,-7.951,-7.951,-11.909,-22.679,-22.679,-55.268,-55.268,-139.275,-325.967,-325.967,-487.588,-572.835,-572.835,-617.350,-617.350,-661.747,-8.943,-10.489,-10.489,-15.845,-30.515,-30.515,-75.396,-75.396,-186.203,-344.403,-344.403,-492.456,-570.132,-570.132,-602.822,-602.822,-627.882,-12.458,-14.653,-14.653,-22.647,-41.273,-41.273,-94.034,-94.034,-226.890,-340.267,-340.267,-484.451,-556.404,-556.404,-576.991,-576.991,-584.410,-31.173,-36.053,-36.053,-48.868,-82.867,-82.867,-164.313,-164.313,-240.555,-307.386,-307.386,-451.600,-510.954,-510.954,-508.024,-508.024,-486.243,-51.760,-55.586,-55.586,-72.414,-114.864,-114.864,-183.222,-183.222,-226.666,-288.566,-288.566,-427.079,-472.991,-472.991,-457.451,-457.451,-421.703,-84.273,-84.542,-84.542,-99.830,-143.017,-143.017,-179.436,-179.436,-210.949,-270.828,-270.828,-392.989,-418.588,-418.588,-393.877,-393.877,-350.262,-102.324,-107.889,-107.889,-124.585,-147.972,-147.972,-168.067,-168.067,-196.203,-254.997,-254.997,-356.755,-364.165,-364.165,-334.617,-334.617,-289.977,-120.493,-121.238,-121.238,-124.391,-131.347,-131.347,-144.829,-144.829,-171.429,-228.418,-228.418,-291.208,-277.112,-277.112,-246.766,-246.766,-210.381,-115.111,-115.133,-115.133,-116.692,-122.254,-122.254,-134.848,-134.848,-160.898,-216.154,-216.154,-264.890,-246.223,-246.223,-216.917,-216.917,-185.293
1656781200,-6.866,-8.044,-8.044,-11.612,-21.339,-21.339,-53.663,-53.663,-139.003,-326.449,-326.449,-488.427,-573.629,-573.629,-618.091,-618.091,-662.344,-8.998,-10.361,-10.361,-15.092,-28.862,-28.862,-74.420,-74.420,-186.122,-345.247,-345.247,-493.312,-570.930,-570.930,-603.582,-603.582,-628.518,-12.186,-14.068,-14.068,-21.167,-40.069,-40.069,-93.742,-93.742,-227.032,-341.238,-341.238,-485.270,-557.174,-557.174,-577.740,-577.740,-585.048,-29.413,-34.379,-34.379,-48.421,-83.028,-83.028,-164.379,-164.379,-241.372,-308.287,-308.287,-452.271,-511.610,-511.610,-508.684,-508.684,-486.781,-50.958,-55.627,-55.627,-72.868,-114.951,-114.951,-183.703,-183.703,-227.495,-289.379,-289.379,-427.660,-473.577,-473.577,-458.049,-458.049,-422.160,-83.135,-84.127,-84.127,-100.040,-143.261,-143.261,-180.100,-180.100,-211.706,-271.541,-271.541,-393.506,-419.139,-419.139,-394.438,-394.438,-350.671,-102.792,-108.157,-108.157,-124.823,-148.479,-148.479,-168.709,-168.709,-196.866,-255.604,-255.604,-357.210,-364.670,-364.670,-335.126,-335.126,-290.339,-120.878,-121.641,-121.641,-124.834,-131.818,-131.818,-145.306,-145.306,-171.899,-228.808,-228.808,-291.540,-277.504,-277.504,-247.151,-247.151,-210.651,-115.470,-115.500,-115.500,-117.076,-122.647,-122.647,-135.241,-135.241,-161.278,-216.443,-216.443,-265.157,-246.549,-246.549,-217.233,-217.233,-185.518
1656784800,-7.408,-8.382,-8.382,-11.540,-20.224,-20.224,-50.824,-50.824,-137.367,-325.863,-325.863,-488.415,-573.687,-573.687,-618.156,-618.156,-662.322,-9.276,-10.442,-10.442,-14.611,-27.048,-27.048,-71.444,-71.444,-184.788,-345.071,-345.071,-493.338,-571.001,-571.001,-603.660,-603.660,-628.507,-12.126,-13.738,-13.738,-19.959,-38.073,-38.073,-92.179,-92.179,-226.084,-341.247,-341.247,-485.298,-557.243,-557.243,-577.818,-577.818,-585.027,-27.271,-31.907,-31.907,-46.635,-81.752,-81.752,-163.530,-163.530,-241.318,-308.371,-308.371,-452.261,-511.648,-511.648,-508.729,-508.729,-486.689,-48.165,-53.581,-53.581,-71.707,-114.226,-114.226,-183.387,-183.387,-227.550,-289.458,-289.458,-427.618,-473.585,-473.585,-458.061,-458.061,-422.009,-81.322,-82.948,-82.948,-99.540,-142.809,-142.809,-180.071,-180.071,-211.783,-271.605,-271.605,-393.457,-419.148,-419.148,-394.445,-394.445,-350.505,-102.595,-107.801,-107.801,-124.465,-148.386,-148.386,-168.756,-168.756,-196.941,-255.647,-255.647,-357.157,-364.678,-364.678,-335.129,-335.129,-290.182,-120.831,-121.617,-121.617,-124.853,-131.866,-131.866,-145.362,-145.362,-171.950,-228.793,-228.793,-291.489,-277.515,-277.515,-247.152,-247.152,-210.540,-115.477,-115.519,-115.519,-117.114,-122.696,-122.696,-135.290,-135.290,-161.313,-216.397,-216.397,-265.105,-246.556,-246.556,-217.232,-217.232,-185.431
1656788400,-8.251,-9.029,-9.029,-11.780,-19.509,-19.509,-47.932,-47.932,-135.298,-325.116,-325.116,-488.294,-573.650,-573.650,-618.135,-618.135,-662.221,-9.846,-10.819,-10.819,-14.474,-25.588,-25.588,-68.053,-68.053,-183.130,-344.758,-344.758,-493.258,-570.978,-570.978,-603.651,-603.651,-628.413,-12.359,-13.729,-13.729,-19.170,-36.022,-36.022,-90.175,-90.175,-224.947,-341.130,-341.130,-485.226,-557.223,-557.223,-577.811,-577.811,-584.923,-25.648,-29.770,-29.770,-44.449,-80.145,-80.145,-162.526,-162.526,-241.149,-308.352,-308.352,-452.165,-511.607,-511.607,-508.696,-508.696,-486.517,-45.158,-50.999,-50.999,-70.125,-113.332,-113.332,-182.959,-182.959,-227.506,-289.443,-289.443,-427.497,-473.520,-473.520,-457.999,-457.999,-421.781,-78.920,-81.480,-81.480,-98.877,-142.259,-142.259,-179.951,-179.951,-211.774,-271.587,-271.587,-393.337,-419.088,-419.088,-394.382,-394.382,-350.267,-102.230,-107.323,-107.323,-124.027,-148.212,-148.212,-168.726,-168.726,-196.942,-255.618,-255.618,-357.040,-364.623,-364.623,-335.067,-335.067,-289.958,-120.728,-121.537,-121.537,-124.816,-131.861,-131.861,-145.365,-145.365,-171.948,-228.726,-228.726,-291.390,-277.477,-277.477,-247.104,-247.104,-210.381,-115.439,-115.492,-115.492,-117.108,-122.702,-122.702,-135.296,-135.296,-161.305,-216.309,-216.309,-265.012,-246.523,-246.523,-217.191,-217.191,-185.305
1656792000,-9.072,-9.734,-9.734,-12.192,-19.143,-19.143,-45.324,-45.324,-132.972,-324.377,-324.377,-488.205,-573.643,-573.643,-618.140,-618.140,-662.145,-10.490,-11.332,-11.332,-14.589,-24.551,-24.551,-64.668,-64.668,-181.302,-344.474,-344.474,-493.211,-570.985,-570.985,-603.669,-603.669,-628.346,-12.753,-13.942,-13.942,-18.748,-34.195,-34.195,-87.904,-87.904,-223.781,-341.049,-341.049,-485.184,-557.230,-557.230,-577.830,-577.830,-584.845,-24.550,-28.155,-28.155,-42.222,-78.391,-78.391,-161.507,-161.507,-241.010,-308.365,-308.365,-452.095,-511.591,-511.591,-508.686,-508.686,-486.369,-42.390,-48.344,-48.344,-68.336,-112.384,-112.384,-182.552,-182.552,-227.491,-289.458,-289.458,-427.402,-473.477,-473.477,-457.960,-457.960,-421.577,-76.277,-79.819,-79.819,-98.143,-141.725,-141.725,-179.855,-179.855,-211.791,-271.594,-271.594,-393.238,-419.049,-419.049,-394.341,-394.341,-350.052,-101.774,-106.811,-106.811,-123.603,-148.058,-148.058,-168.719,-168.719,-196.965,-255.611,-255.611,-356.943,-364.587,-364.587,-335.025,-335.025,-289.756,-120.641,-121.472,-121.472,-124.796,-131.872,-131.872,-145.385,-145.385,-171.962,-228.675,-228.675,-291.305,-277.454,-277.454,-247.071,-247.071,-210.239,-115.415,-115.480,-115.480,-117.116,-122.721,-122.721,-135.315,-135.315,-161.310,-216.234,-216.234,-264.931,-246.503,-246.503,-217.162,-217.162,-185.193
1656795600,-9.811,-10.407,-10.407,-12.670,-19.035,-19.035,-43.169,-43.169,-130.531,-323.761,-323.761,-488.247,-573.749,-573.749,-618.249,-618.249,-662.165,-11.119,-11.878,-11.878,-14.852,-23.890,-23.890,-61.568,-61.568,-179.413,-344.335,-344.335,-493.291,-571.104,-571.104,-603.792,-603.792,-628.377,-13.210,-14.274,-14.274,-18.606,-32.742,-32.742,-85.526,-85.526,-222.693,-341.112,-341.112,-485.265,-557.346,-557.346,-577.952,-577.952,-584.869,-23.861,-27.058,-27.058,-40.223,-76.653,-76.653,-160.565,-160.565,-240.999,-308.502,-308.502,-452.130,-511.669,-511.669,-508.772,-508.772,-486.319,-40.144,-45.922,-45.922,-66.492,-111.458,-111.458,-182.254,-182.254,-227.593,-289.585,-289.585,-427.402,-473.524,-473.524,-458.011,-458.011,-421.468,-73.766,-78.145,-78.145,-97.401,-141.282,-141.282,-179.863,-179.863,-211.913,-271.701,-271.701,-393.228,-419.094,-419.094,-394.385,-394.385,-349.926,-101.287,-106.326,-106.326,-123.259,-147.991,-147.991,-168.803,-168.803,-197.079,-255.691,-255.691,-356.925,-364.628,-364.628,-335.060,-335.060,-289.636,-120.618,-121.472,-121.472,-124.840,-131.947,-131.947,-145.469,-145.469,-172.041,-228.687,-228.687,-291.280,-277.490,-277.490,-247.097,-247.097,-210.156,-115.444,-115.520,-115.520,-117.176,-122.792,-122.792,-135.387,-135.387,-161.368,-216.211,-216.211,-264.900,-246.531,-246.531,-217.182,-217.182,-185.130
1656799200,-10.439,-10.998,-10.998,-13.141,-19.102,-19.102,-41.399,-41.399,-127.704,-323.021,-323.021,-488.237,-573.812,-573.812,-618.319,-618.319,-662.148,-11.680,-12.390,-12.390,-15.183,-23.537,-23.537,-58.639,-58.639,-177.118,-344.118,-344.118,-493.323,-571.180,-571.180,-603.875,-603.875,-628.372,-13.661,-14.648,-14.648,-18.656,-31.642,-31.642,-82.848,-82.848,-221.403,-341.114,-341.114,-485.299,-557.420,-557.420,-578.036,-578.036,-584.854,-23.503,-26.360,-26.360,-38.482,-74.562,-74.562,-159.471,-159.471,-240.930,-308.592,-308.592,-452.126,-511.712,-511.712,-508.821,-508.821,-486.232,-38.298,-43.727,-43.727,-64.310,-110.323,-110.323,-181.890,-181.890,-227.649,-289.669,-289.669,-427.366,-473.537,-473.537,-458.028,-458.028,-421.322,-70.857,-76.019,-76.019,-96.435,-140.771,-140.771,-179.825,-179.825,-211.994,-271.770,-271.770,-393.184,-419.107,-419.107,-394.396,-394.396,-349.767,-100.575,-105.693,-105.693,-122.857,-147.884,-147.884,-168.851,-168.851,-197.158,-255.738,-255.738,-356.877,-364.640,-364.640,-335.066,-335.066,-289.485,-120.569,-121.445,-121.445,-124.858,-131.998,-131.998,-145.528,-145.528,-172.095,-228.675,-228.675,-291.232,-277.504,-277.504,-247.100,-247.100,-210.053,-115.452,-115.540,-115.540,-117.216,-122.844,-122.844,-135.439,-135.439,-161.406,-216.169,-216.169,-264.850,-246.541,-246.541,-217.183,-217.183,-185.050
