timestamp,soil_texture,scenario,r,last_r,kp,ki,irrigation_strategy,irrigation_frequency,irrigation,last_irrigation,et0,opt_avg,obs_avg,daily_pluv
2024-06-23 07:00:00,cloamy,2024,-0.6176911353959775,-0.6176911353959775,-999,-999,GBRT,7,47.80577377072403,0,1.6632265501860408,4.71830645976308,4.100615324367102,1.7999999999999998
2024-06-24 07:00:00,cloamy,2024,-0.8870200169752398,-0.8870200169752398,-1,-1,GBRT,7,0,47.80577377072403,1.5856569477409397,4.71830645976308,3.8312864427878406,5.8
2024-06-25 07:00:00,cloamy,2024,-1.0879942863021121,-1.0879942863021121,-1,-1,GBRT,7,0,0,1.6430199437714739,4.71830645976308,3.6303121734609682,12.6
2024-06-26 07:00:00,cloamy,2024,-1.2095690280754297,-1.2095690280754297,-1,-1,GBRT,7,0,0,3.7360647761286776,4.71830645976308,3.5087374316876505,1.0
2024-06-27 07:00:00,cloamy,2024,-1.3191473296693084,-1.3191473296693084,-1,-1,GBRT,7,0,0,3.2830581050375076,4.71830645976308,3.399159130093772,0.0
2024-06-28 07:00:00,cloamy,2024,-1.3370314466289779,-1.3370314466289779,-1,-1,GBRT,7,0,0,8.105450401178516,4.71830645976308,3.3812750131341023,0.0
2024-06-29 07:00:00,cloamy,2024,-1.3185636725039083,-1.3185636725039083,-1,-1,GBRT,7,0,0,6.855392222915658,4.71830645976308,3.399742787259172,0.0
2024-06-30 07:00:00,cloamy,2024,-1.2550113467350348,-1.2550113467350348,-999,-999,GBRT,7,0,0,6.275478723242181,4.71830645976308,3.4632951130280456,0.0
2024-07-01 07:00:00,cloamy,2024,-1.0920218815018563,-1.0920218815018563,-1,-1,GBRT,7,0,0,9.008052630760128,4.71830645976308,3.626284578261224,0.0
2024-07-02 07:00:00,cloamy,2024,-0.9611337768660608,-0.9611337768660608,-1,-1,GBRT,7,0,0,6.40343719338403,4.71830645976308,3.7571726828970196,0.0
2024-07-03 07:00:00,cloamy,2024,-0.8174586406935385,-0.8174586406935385,-1,-1,GBRT,7,0,0,6.828302846826217,4.71830645976308,3.9008478190695417,0.0
2024-07-04 07:00:00,cloamy,2024,-0.7375656164317894,-0.7375656164317894,-1,-1,GBRT,7,0,0,3.501203041998366,4.71830645976308,3.980740843331291,0.0
2024-07-05 07:00:00,cloamy,2024,-0.632748587251701,-0.632748587251701,-1,-1,GBRT,7,0,0,4.1107559323561444,4.71830645976308,4.085557872511379,0.0
2024-07-06 07:00:00,cloamy,2024,-0.4327454081871971,-0.4327454081871971,-1,-1,GBRT,7,0,0,7.570021332731803,4.71830645976308,4.2855610515758835,0.0
2024-07-07 07:00:00,cloamy,2024,-0.20429014739541973,-0.20429014739541973,-999,-999,GBRT,7,74.59572047093427,0,8.236770338981968,4.71830645976308,4.51401631236766,0.0
2024-07-08 07:00:00,cloamy,2024,-0.6190193196191552,-0.6190193196191552,-1,-1,GBRT,7,0,74.59572047093427,3.5751601774979624,4.71830645976308,4.099287140143925,0.0
2024-07-09 07:00:00,cloamy,2024,-0.9082596033641758,-0.9082596033641758,-1,-1,GBRT,7,0,0,6.021523561190189,4.71830645976308,3.8100468563989045,1.0
2024-07-10 07:00:00,cloamy,2024,-0.9626162746971237,-0.9626162746971237,-1,-1,GBRT,7,0,0,6.408995121084742,4.71830645976308,3.7556901850659563,0.0
2024-07-11 07:00:00,cloamy,2024,-0.945866709020596,-0.945866709020596,-1,-1,GBRT,7,0,0,7.100145056634385,4.71830645976308,3.772439750742484,0.0
2024-07-12 07:00:00,cloamy,2024,-0.8389963763127636,-0.8389963763127636,-1,-1,GBRT,7,0,0,8.417233027045325,4.71830645976308,3.8793100834503167,0.0
2024-07-13 07:00:00,cloamy,2024,-0.6281808480975504,-0.6281808480975504,-1,-1,GBRT,7,0,0,9.478835789843245,4.71830645976308,4.09012561166553,0.0
2024-07-14 07:00:00,cloamy,2024,-0.42266122888087165,-0.42266122888087165,-999,-999,GBRT,7,75.10887089781274,0,8.65408688020589,4.71830645976308,4.295645230882209,0.0
2024-07-15 07:00:00,cloamy,2024,-0.6227772788190358,-0.6227772788190358,-1,-1,GBRT,7,0,75.10887089781274,8.038553013013921,4.71830645976308,4.095529180944045,0.0
2024-07-16 07:00:00,cloamy,2024,-0.8933564031161356,-0.8933564031161356,-1,-1,GBRT,7,0,0,8.079175888672749,4.71830645976308,3.8249500566469448,0.0
2024-07-17 07:00:00,cloamy,2024,-0.9504697828940727,-0.9504697828940727,-1,-1,GBRT,7,0,0,9.89638188136864,4.71830645976308,3.7678366768690075,0.0
2024-07-18 07:00:00,cloamy,2024,-0.9211025255263714,-0.9211025255263714,-1,-1,GBRT,7,0,0,8.856197692783795,4.71830645976308,3.797203934236709,0.0
2024-07-19 07:00:00,cloamy,2024,-0.8078694573217151,-0.8078694573217151,-1,-1,GBRT,7,0,0,8.59349226880255,4.71830645976308,3.9104370024413653,0.0
2024-07-20 07:00:00,cloamy,2024,-0.652822713831377,-0.652822713831377,-1,-1,GBRT,7,0,0,6.5994601364997925,4.71830645976308,4.0654837459317035,0.0
2024-07-21 07:00:00,cloamy,2024,-0.49529161473967487,-0.49529161473967487,-999,-999,GBRT,7,0,0,6.35886520949269,4.71830645976308,4.223014845023405,0.0
