timestamp,soil_texture,scenario,r,rOld,kp,ki,irrigation_strategy,irrigation_frequency,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1626937200,cloamy,2021,0.3461378614614575,0.04000215351802338,12,3,SMARTER,3,0,2.539169998358954,6.384988487195638,4.71830645976308,5.064444321224538,0.0
1627023600,cloamy,2021,0.49866734425982717,0.04000215351802338,12,3,SMARTER,3,9.539154320040081,2.539169998358954,6.724001721462045,4.71830645976308,5.216973804022907,0.0
1627110000,cloamy,2021,0.440026058753429,0.49866734425982717,12,3,SMARTER,3,0,9.539154320040081,6.639604206034317,4.71830645976308,5.162881139033632,0.0
1627196400,cloamy,2021,0.510774920137471,0.49866734425982717,12,3,SMARTER,3,0,9.539154320040081,6.068344799075018,4.71830645976308,5.229081379900551,0.0
1627282800,cloamy,2021,0.5635194382340086,0.49866734425982717,12,3,SMARTER,3,12.007937762432285,9.539154320040081,3.7441148307248353,4.71830645976308,5.281825897997089,0.0
1627369200,cloamy,2021,0.42845160911989066,0.5635194382340086,12,3,SMARTER,3,0,12.007937762432285,5.25782491390273,4.71830645976308,5.169303999488698,1.0
1627455600,cloamy,2021,0.43408773815468926,0.5635194382340086,12,3,SMARTER,3,0,12.007937762432285,4.067188753317478,4.71830645976308,5.152394197917769,0.0
1627542000,cloamy,2021,0.49311459428821525,0.5635194382340086,12,3,SMARTER,3,12.642423417947409,12.007937762432285,5.501441403272102,4.71830645976308,5.2114210540512955,0.0
1627628400,cloamy,2021,0.3682901974217201,0.49311459428821525,12,3,SMARTER,3,0,12.642423417947409,7.363960029273559,4.71830645976308,5.117900040497861,0.0
1627714800,cloamy,2021,0.40997637916984386,0.49311459428821525,12,3,SMARTER,3,0,12.642423417947409,8.127164249908118,4.71830645976308,5.1282828389329245,0.0
1627801200,cloamy,2021,0.48592526468560737,0.49311459428821525,12,3,SMARTER,3,14.013927256772936,12.642423417947409,7.011084171391055,4.71830645976308,5.204231724448688,9.0
1627887600,cloamy,2021,0.2793269904282728,0.48592526468560737,12,3,SMARTER,3,0,14.013927256772936,7.304828236834061,4.71830645976308,5.048064474451733,0.0
1627974000,cloamy,2021,0.279705095738021,0.48592526468560737,12,3,SMARTER,3,0,14.013927256772936,7.320018177389831,4.71830645976308,5.001794953703558,0.0
1628060400,cloamy,2021,0.3630304086650098,0.48592526468560737,12,3,SMARTER,3,13.628280210520794,14.013927256772936,8.239496207860649,4.71830645976308,5.08133686842809,0.0
1628146800,cloamy,2021,0.19298384831096424,0.3630304086650098,12,3,SMARTER,3,0,13.628280210520794,4.198759507591638,4.71830645976308,4.959696630582514,0.0
1628233200,cloamy,2021,0.24423987365980404,0.3630304086650098,12,3,SMARTER,3,0,13.628280210520794,8.25634687060054,4.71830645976308,4.964524821466469,0.0
1628319600,cloamy,2021,0.33869634354512745,0.3630304086650098,12,3,SMARTER,3,14.352360459717588,13.628280210520794,7.823891414052509,4.71830645976308,5.057002803308207,0.0
1628406000,cloamy,2021,0.2026185343079965,0.33869634354512745,12,3,SMARTER,3,0,14.352360459717588,6.8058425683475985,4.71830645976308,4.969252254456586,0.0
1628492400,cloamy,2021,0.25618091646395047,0.33869634354512745,12,3,SMARTER,3,0,14.352360459717588,8.235329351972808,4.71830645976308,4.976558490891662,0.0
1625986800,cloamy,2021,0.1540847297511718,0,12,3,SMARTER,7,2.3112709462675767,0,7.909412676835701,4.71830645976308,4.872391189514252,0.0
1626073200,cloamy,2021,0.2500336174229884,0.1540847297511718,12,3,SMARTER,7,0,2.3112709462675767,8.171899400888595,4.71830645976308,4.968340077186069,0.0
1626159600,cloamy,2021,0.36250093907460346,0.1540847297511718,12,3,SMARTER,7,0,2.3112709462675767,7.307248568315713,4.71830645976308,5.080807398837684,49.2
1626246000,cloamy,2021,-0.08725922164816488,0.1540847297511718,12,3,SMARTER,7,0,2.3112709462675767,3.7200181370317593,4.71830645976308,4.645912021871722,0.0
1626332400,cloamy,2021,-0.10650859146037041,0.1540847297511718,12,3,SMARTER,7,0,2.3112709462675767,6.588938290136868,4.71830645976308,4.61179786830271,0.0
1626418800,cloamy,2021,-0.07881366094607638,0.1540847297511718,12,3,SMARTER,7,0,2.3112709462675767,4.2070949143533625,4.71830645976308,4.639492798817004,10.8
1626505200,cloamy,2021,-0.16159480796571693,0.1540847297511718,12,3,SMARTER,7,0,2.3112709462675767,1.7206288405645938,4.71830645976308,4.556711651797364,0.8
1626591600,cloamy,2021,-0.17852473129407814,0.1540847297511718,12,3,SMARTER,7,0,2.3112709462675767,2.3398193330169916,4.71830645976308,4.539781728469002,0.0
1626678000,cloamy,2021,-0.09393196018221828,-0.17852473129407814,12,3,SMARTER,7,0,0,5.542148180411579,4.71830645976308,4.6243744995808616,0.0
1626764400,cloamy,2021,0.04000215351802338,-0.17852473129407814,12,3,SMARTER,7,0,0,6.336708517861463,4.71830645976308,4.758308613281104,0.0
1626850800,cloamy,2021,0.2363741588635342,-0.17852473129407814,12,3,SMARTER,7,0,0,7.723088615724408,4.71830645976308,4.954680618626615,0.0
1626937200,cloamy,2021,0.40198902340580456,-0.17852473129407814,12,3,SMARTER,7,0,0,6.384988487195638,4.71830645976308,5.120295483168885,0.0
1627023600,cloamy,2021,0.5541801301906111,-0.17852473129407814,12,3,SMARTER,7,0,0,6.724001721462045,4.71830645976308,5.272486589953691,0.0
1627110000,cloamy,2021,0.6754321645611755,-0.17852473129407814,12,3,SMARTER,7,0,0,6.639604206034317,4.71830645976308,5.393738624324255,0.0
1627196400,cloamy,2021,0.7659476424275022,-0.17852473129407814,12,3,SMARTER,7,13.63151141194147,0,6.068344799075018,4.71830645976308,5.484254102190582,0.0
1627282800,cloamy,2021,0.533428690882669,0.7659476424275022,12,3,SMARTER,7,0,13.63151141194147,3.7441148307248353,4.71830645976308,5.2646992726167685,0.0
1627369200,cloamy,2021,0.566442627038711,0.7659476424275022,12,3,SMARTER,7,0,13.63151141194147,5.25782491390273,4.71830645976308,5.284749086801791,1.0
1627455600,cloamy,2021,0.6117331146388445,0.7659476424275022,12,3,SMARTER,7,0,13.63151141194147,4.067188753317478,4.71830645976308,5.330039574401924,0.0
1627542000,cloamy,2021,0.6821644659353655,0.7659476424275022,12,3,SMARTER,7,0,13.63151141194147,5.501441403272102,4.71830645976308,5.400470925698445,0.0
1627628400,cloamy,2021,0.772681417754812,0.7659476424275022,12,3,SMARTER,7,0,13.63151141194147,7.363960029273559,4.71830645976308,5.490987877517893,0.0
1627714800,cloamy,2021,0.852883151011078,0.7659476424275022,12,3,SMARTER,7,0,13.63151141194147,8.127164249908118,4.71830645976308,5.571189610774158,0.0
1627801200,cloamy,2021,0.9062799679764072,0.7659476424275022,12,3,SMARTER,7,18.03433922245755,13.63151141194147,7.011084171391055,4.71830645976308,5.624586427739487,9.0
1627887600,cloamy,2021,0.5185756438773573,0.9062799679764072,12,3,SMARTER,7,0,18.03433922245755,7.304828236834061,4.71830645976308,5.27854236551254,0.0
1627974000,cloamy,2021,0.4972026778458835,0.9062799679764072,12,3,SMARTER,7,0,18.03433922245755,7.320018177389831,4.71830645976308,5.215956648062331,0.0
1628060400,cloamy,2021,0.5646625154066371,0.9062799679764072,12,3,SMARTER,7,0,18.03433922245755,8.239496207860649,4.71830645976308,5.282968975169718,0.0
1628146800,cloamy,2021,0.6070836561392524,0.9062799679764072,12,3,SMARTER,7,0,18.03433922245755,4.198759507591638,4.71830645976308,5.325390115902333,0.0
1628233200,cloamy,2021,0.7130867709059373,0.9062799679764072,12,3,SMARTER,7,0,18.03433922245755,8.25634687060054,4.71830645976308,5.431393230669017,0.0
1628319600,cloamy,2021,0.8039741532864841,0.9062799679764072,12,3,SMARTER,7,0,18.03433922245755,7.823891414052509,4.71830645976308,5.522280613049564,0.0
1628406000,cloamy,2021,0.8675490194044062,0.9062799679764072,12,3,SMARTER,7,20.172214897806757,18.03433922245755,6.8058425683475985,4.71830645976308,5.585855479167487,0.0
1628492400,cloamy,2021,0.5041726185410882,0.8675490194044062,12,3,SMARTER,7,0,20.172214897806757,8.235329351972808,4.71830645976308,5.269149970841871,0.0
1625986800,cloamy,2021,0.1540847297511718,0,12,3,ET0,2,7.91,0,7.909412676835701,4.71830645976308,4.872391189514252,0.0
1626073200,cloamy,2021,0.1632299162079175,0.1540847297511718,12,3,ET0,2,0,7.91,8.171899400888595,4.71830645976308,4.888490697919358,0.0
1626159600,cloamy,2021,0.2583073521861568,0.1540847297511718,12,3,ET0,2,15.48,7.91,7.307248568315713,4.71830645976308,4.976613811949237,49.2
