timestamp,soil_texture,scenario,r,last_r,kp,ki,irrigation_strategy,irrigation_frequency,irrigation,last_irrigation,et0,opt_avg,obs_avg,daily_pluv
2023-06-23 07:00:00,silty,2023,-0.47514990579357963,-0.47514990579357963,-999,-999,GBRT,7,62.90945746082212,0,6.420277994663035,4.71830645976308,4.2431565539695,0.0
2023-06-24 07:00:00,silty,2023,-0.8274495893938828,-0.8274495893938828,-1,-1,GBRT,7,0,62.90945746082212,6.3387606045021405,4.71830645976308,3.8908568703691975,0.0
2023-06-25 07:00:00,silty,2023,-1.1952830116460642,-1.1952830116460642,-1,-1,GBRT,7,0,0,7.077332335884068,4.71830645976308,3.523023448117016,0.0
2023-06-26 07:00:00,silty,2023,-1.2932328605762216,-1.2932328605762216,-1,-1,GBRT,7,0,0,6.229180911248416,4.71830645976308,3.4250735991868586,0.0
2023-06-27 07:00:00,silty,2023,-1.1253329436553754,-1.1253329436553754,-1,-1,GBRT,7,0,0,7.717627618312005,4.71830645976308,3.5929735161077048,0.0
2023-06-28 07:00:00,silty,2023,-0.875268580055176,-0.875268580055176,-1,-1,GBRT,7,0,0,8.190146658736474,4.71830645976308,3.843037879707904,0.0
2023-06-29 07:00:00,silty,2023,-0.7765850080321423,-0.7765850080321423,-1,-1,GBRT,7,0,0,2.6534944981591777,4.71830645976308,3.941721451730938,0.0
2023-06-30 07:00:00,silty,2023,-0.5402379267916718,-0.5402379267916718,-999,-999,GBRT,7,0,0,7.8119211404442055,4.71830645976308,4.178068532971409,0.0
2023-07-01 07:00:00,silty,2023,-0.44300657255378456,-0.44300657255378456,-1,-1,GBRT,7,0,0,2.989408376370308,4.71830645976308,4.275299887209296,0.0
2023-07-02 07:00:00,silty,2023,-0.3247479944891424,-0.3247479944891424,-1,-1,GBRT,7,0,0,3.6286065346203205,4.71830645976308,4.393558465273938,0.0
2023-07-03 07:00:00,silty,2023,-0.13923294462368702,-0.13923294462368702,-1,-1,GBRT,7,0,0,5.9091258835011,4.71830645976308,4.5790735151393935,0.0
2023-07-04 07:00:00,silty,2023,0.04742774651736415,0.04742774651736415,-1,-1,GBRT,7,0,0,6.621532339824514,4.71830645976308,4.765734206280444,0.0
2023-07-05 07:00:00,silty,2023,0.1933709694752503,0.1933709694752503,-1,-1,GBRT,7,0,0,6.395412175418061,4.71830645976308,4.91167742923833,0.0
2023-07-06 07:00:00,silty,2023,0.34245094864676984,0.34245094864676984,-1,-1,GBRT,7,0,0,7.492344925936937,4.71830645976308,5.06075740840985,5.0
2023-07-07 07:00:00,silty,2023,0.40114103112044336,0.40114103112044336,-999,-999,GBRT,7,46.375708183644434,0,3.3788724562330463,4.71830645976308,5.119447490883523,0.0
2023-07-08 07:00:00,silty,2023,-0.17735562686935888,-0.17735562686935888,-1,-1,GBRT,7,0,46.375708183644434,6.518921569415171,4.71830645976308,4.540950832893722,0.0
2023-07-09 07:00:00,silty,2023,-0.46442721771561285,-0.46442721771561285,-1,-1,GBRT,7,0,0,7.0675670514600375,4.71830645976308,4.253879242047468,0.0
2023-07-10 07:00:00,silty,2023,-0.34158010444309767,-0.34158010444309767,-1,-1,GBRT,7,0,0,6.961944041187434,4.71830645976308,4.376726355319983,0.0
2023-07-11 07:00:00,silty,2023,-0.11123491368054494,-0.11123491368054494,-1,-1,GBRT,7,0,0,7.523781176422247,4.71830645976308,4.607071546082535,0.0
2023-07-12 07:00:00,silty,2023,0.12000903793201649,0.12000903793201649,-1,-1,GBRT,7,0,0,7.806608352298979,4.71830645976308,4.838315497695096,0.0
2023-07-13 07:00:00,silty,2023,0.3182020671629893,0.3182020671629893,-1,-1,GBRT,7,0,0,7.714035948667738,4.71830645976308,5.036508526926069,22.8
2023-07-14 07:00:00,silty,2023,0.10848759756062243,0.10848759756062243,-999,-999,GBRT,7,56.73358904715918,0,2.9961159428327533,4.71830645976308,4.826794057323703,0.0
2023-07-15 07:00:00,silty,2023,-0.4584854364429917,-0.4584854364429917,-1,-1,GBRT,7,0,56.73358904715918,5.390782029334142,4.71830645976308,4.259821023320089,0.0
2023-07-16 07:00:00,silty,2023,-0.8738807875485956,-0.8738807875485956,-1,-1,GBRT,7,0,0,7.1090569971804145,4.71830645976308,3.8444256722144847,0.0
2023-07-17 07:00:00,silty,2023,-0.8665765903224152,-0.8665765903224152,-1,-1,GBRT,7,0,0,6.608581357186508,4.71830645976308,3.851729869440665,0.0
2023-07-18 07:00:00,silty,2023,-0.5879407377419126,-0.5879407377419126,-1,-1,GBRT,7,0,0,7.5003116982488045,4.71830645976308,4.130365722021168,0.0
2023-07-19 07:00:00,silty,2023,-0.32858141447285555,-0.32858141447285555,-1,-1,GBRT,7,0,0,7.063404491828016,4.71830645976308,4.389725045290224,0.0
2023-07-20 07:00:00,silty,2023,-0.041066320307567586,-0.041066320307567586,-1,-1,GBRT,7,0,0,7.949048805371062,4.71830645976308,4.677240139455512,0.0
2023-07-21 07:00:00,silty,2023,0.16035333045312886,0.16035333045312886,-999,-999,GBRT,7,72.21450074902677,0,6.202164075023188,4.71830645976308,4.878659790216209,0.0
