timestamp,soil_texture,scenario,r,last_r,kp,ki,irrigation_strategy,irrigation_frequency,irrigation,last_irrigation,et0,opt_avg,obs_avg,daily_pluv
2023-06-23 07:00:00,silty,2023,-0.47514990579357963,-0.47514990579357963,-999,-999,GBRT,5,46.01448906596385,0,6.420277994663035,4.71830645976308,4.2431565539695,0.0
2023-06-24 07:00:00,silty,2023,-0.8090051520056216,-0.8090051520056216,-1,-1,GBRT,5,0,46.01448906596385,6.3387606045021405,4.71830645976308,3.9093013077574588,0.0
2023-06-25 07:00:00,silty,2023,-1.0432475196468372,-1.0432475196468372,-1,-1,GBRT,5,0,0,7.077332335884068,4.71830645976308,3.675058940116243,0.0
2023-06-26 07:00:00,silty,2023,-1.026880239479805,-1.026880239479805,-1,-1,GBRT,5,0,0,6.229180911248416,4.71830645976308,3.6914262202832755,0.0
2023-06-27 07:00:00,silty,2023,-0.8035595464415083,-0.8035595464415083,-1,-1,GBRT,5,0,0,7.717627618312005,4.71830645976308,3.914746913321572,0.0
2023-06-28 07:00:00,silty,2023,-0.5743603380623401,-0.5743603380623401,-999,-999,GBRT,5,0,0,8.190146658736474,4.71830645976308,4.14394612170074,0.0
2023-06-29 07:00:00,silty,2023,-0.4896445691364712,-0.4896445691364712,-1,-1,GBRT,5,0,0,2.6534944981591777,4.71830645976308,4.228661890626609,0.0
2023-06-30 07:00:00,silty,2023,-0.2685930637291828,-0.2685930637291828,-1,-1,GBRT,5,0,0,7.8119211404442055,4.71830645976308,4.449713396033897,0.0
2023-07-01 07:00:00,silty,2023,-0.18080979916392528,-0.18080979916392528,-1,-1,GBRT,5,0,0,2.989408376370308,4.71830645976308,4.537496660599155,0.0
2023-07-02 07:00:00,silty,2023,-0.07529121251739691,-0.07529121251739691,-1,-1,GBRT,5,0,0,3.6286065346203205,4.71830645976308,4.643015247245684,0.0
2023-07-03 07:00:00,silty,2023,0.08161733432172023,0.08161733432172023,-999,-999,GBRT,5,55.563680645077284,0,5.9091258835011,4.71830645976308,4.7999237940848,0.0
2023-07-04 07:00:00,silty,2023,-0.4170321604335106,-0.4170321604335106,-1,-1,GBRT,5,0,55.563680645077284,6.621532339824514,4.71830645976308,4.301274299329569,0.0
2023-07-05 07:00:00,silty,2023,-0.7976953233216068,-0.7976953233216068,-1,-1,GBRT,5,0,0,6.395412175418061,4.71830645976308,3.9206111364414733,0.0
2023-07-06 07:00:00,silty,2023,-0.737022072820502,-0.737022072820502,-1,-1,GBRT,5,0,0,7.492344925936937,4.71830645976308,3.981284386942578,5.0
2023-07-07 07:00:00,silty,2023,-0.6756209719090871,-0.6756209719090871,-1,-1,GBRT,5,0,0,3.3788724562330463,4.71830645976308,4.042685487853993,0.0
2023-07-08 07:00:00,silty,2023,-0.48557651503436855,-0.48557651503436855,-999,-999,GBRT,5,0,0,6.518921569415171,4.71830645976308,4.232729944728712,0.0
2023-07-09 07:00:00,silty,2023,-0.2596999265637054,-0.2596999265637054,-1,-1,GBRT,5,0,0,7.0675670514600375,4.71830645976308,4.458606533199375,0.0
2023-07-10 07:00:00,silty,2023,-0.040699471037830746,-0.040699471037830746,-1,-1,GBRT,5,0,0,6.961944041187434,4.71830645976308,4.677606988725249,0.0
2023-07-11 07:00:00,silty,2023,0.17771354241499288,0.17771354241499288,-1,-1,GBRT,5,0,0,7.523781176422247,4.71830645976308,4.896020002178073,0.0
2023-07-12 07:00:00,silty,2023,0.3585011206847467,0.3585011206847467,-1,-1,GBRT,5,0,0,7.806608352298979,4.71830645976308,5.076807580447827,0.0
2023-07-13 07:00:00,silty,2023,0.5062513896565786,0.5062513896565786,-999,-999,GBRT,5,50.886186590340074,0,7.714035948667738,4.71830645976308,5.224557849419659,22.8
2023-07-14 07:00:00,silty,2023,-0.4134473491345416,-0.4134473491345416,-1,-1,GBRT,5,0,50.886186590340074,2.9961159428327533,4.71830645976308,4.304859110628539,0.0
2023-07-15 07:00:00,silty,2023,-0.8486555968607591,-0.8486555968607591,-1,-1,GBRT,5,0,0,5.390782029334142,4.71830645976308,3.869650862902321,0.0
2023-07-16 07:00:00,silty,2023,-0.7701831441103624,-0.7701831441103624,-1,-1,GBRT,5,0,0,7.1090569971804145,4.71830645976308,3.948123315652718,0.0
2023-07-17 07:00:00,silty,2023,-0.5276762902729724,-0.5276762902729724,-1,-1,GBRT,5,0,0,6.608581357186508,4.71830645976308,4.190630169490108,0.0
2023-07-18 07:00:00,silty,2023,-0.25269703571430835,-0.25269703571430835,-999,-999,GBRT,5,52.64639068293705,0,7.5003116982488045,4.71830645976308,4.465609424048772,0.0
2023-07-19 07:00:00,silty,2023,-0.6109309463599237,-0.6109309463599237,-1,-1,GBRT,5,0,52.64639068293705,7.063404491828016,4.71830645976308,4.107375513403157,0.0
2023-07-20 07:00:00,silty,2023,-0.8829618526858338,-0.8829618526858338,-1,-1,GBRT,5,0,0,7.949048805371062,4.71830645976308,3.8353446070772463,0.0
2023-07-21 07:00:00,silty,2023,-0.8451182638392732,-0.8451182638392732,-1,-1,GBRT,5,0,0,6.202164075023188,4.71830645976308,3.8731881959238073,0.0
