timestamp,scenario_id,r,rOld,kp,ki,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1625986800,2021,0.22279779625051407,0,5.922873787317961,4.362130452713167,2.2914762791061287,0,7.909412676835701,4.71830645976308,4.9411042560135945,0.0
1626073200,2021,0.3586975809812557,0.22279779625051407,5.922873787317961,4.362130452713167,4.661079193102875,2.2914762791061287,8.171899400888595,4.71830645976308,5.0770040407443355,0.0
1626159600,2021,0.38428889075280875,0.3586975809812557,5.922873787317961,4.362130452713167,6.488971563924132,4.661079193102875,7.307248568315713,4.71830645976308,5.102595350515889,49.2
1626246000,2021,-1.0093863228773763,0.38428889075280875,5.922873787317961,4.362130452713167,0,6.488971563924132,3.7200181370317593,4.71830645976308,3.736542698667494,0.0
1626332400,2021,-0.815854264248951,-1.0093863228773763,5.922873787317961,4.362130452713167,0,0,6.588938290136868,4.71830645976308,3.902452195514129,0.0
1626418800,2021,-0.6404921129912441,-0.815854264248951,5.922873787317961,4.362130452713167,0,0,4.2070949143533625,4.71830645976308,4.077814346771836,10.799999999999999
1626505200,2021,-0.7979878749204525,-0.6404921129912441,5.922873787317961,4.362130452713167,0,0,1.7206288405645938,4.71830645976308,3.9203185848426276,0.8
1626591600,2021,-0.7397133362807727,-0.7979878749204525,5.922873787317961,4.362130452713167,0,0,2.3398193330169916,4.71830645976308,3.9785931234823075,0.0
1626678000,2021,-0.4842317792841198,-0.7397133362807727,5.922873787317961,4.362130452713167,0,0,5.542148180411579,4.71830645976308,4.234074680478961,0.0
1626764400,2021,-0.23024389139164408,-0.4842317792841198,5.922873787317961,4.362130452713167,0,0,6.336708517861463,4.71830645976308,4.488062568371436,0.0
1626850800,2021,0.017987404750494717,-0.23024389139164408,5.922873787317961,4.362130452713167,2.04869035644357,0.4999843133039237,7.723088615724408,4.71830645976308,4.736293864513575,0.0
1626937200,2021,0.14887849291866895,0.017987404750494717,5.922873787317961,4.362130452713167,3.4733691592629405,2.04869035644357,6.384988487195638,4.71830645976308,4.867184952681749,0.0
1627023600,2021,0.23090022791724155,0.14887849291866895,5.922873787317961,4.362130452713167,4.966390459212537,3.4733691592629405,6.724001721462045,4.71830645976308,4.949206687680322,0.0
1627110000,2021,0.25155154057882095,0.23090022791724155,5.922873787317961,4.362130452713167,6.1860062132353,4.966390459212537,6.639604206034317,4.71830645976308,4.969858000341901,0.0
1627196400,2021,0.2142948598963012,0.25155154057882095,5.922873787317961,4.362130452713167,6.900121730031886,6.1860062132353,6.068344799075018,4.71830645976308,4.932601319659382,0.0
1627282800,2021,0.09923663397901125,0.2142948598963012,5.922873787317961,4.362130452713167,6.651529522835657,6.900121730031886,3.7441148307248353,4.71830645976308,4.817543093742091,0.0
1627369200,2021,0.04262498367623174,0.09923663397901125,5.922873787317961,4.362130452713167,6.502161602541005,6.651529522835657,5.25782491390273,4.71830645976308,4.760931443439312,1.0
1627455600,2021,-0.0507988532153365,0.04262498367623174,5.922873787317961,4.362130452713167,5.727232783331742,6.502161602541005,4.067188753317478,4.71830645976308,4.667507606547744,0.0
1627542000,2021,-0.05710918274619411,-0.0507988532153365,5.922873787317961,4.362130452713167,5.440739792777352,5.727232783331742,5.501441403272102,4.71830645976308,4.661197277016886,0.0
1627628400,2021,0.015526264755879633,-0.05710918274619411,5.922873787317961,4.362130452713167,5.938677973126004,5.440739792777352,7.363960029273559,4.71830645976308,4.73383272451896,0.0
1627714800,2021,0.08987186812776853,0.015526264755879633,5.922873787317961,4.362130452713167,6.771050411342063,5.938677973126004,8.127164249908118,4.71830645976308,4.8081783278908485,0.0
1627801200,2021,0.07049502449459356,0.08987186812776853,5.922873787317961,4.362130452713167,6.9637923052188,6.771050411342063,7.011084171391055,4.71830645976308,4.788801484257673,9.0
1627887600,2021,-0.07925741362407164,0.07049502449459356,5.922873787317961,4.362130452713167,5.731096337325957,6.9637923052188,7.304828236834061,4.71830645976308,4.639049046139009,0.0
1627974000,2021,-0.05311326770782677,-0.07925741362407164,5.922873787317961,4.362130452713167,5.654257811353682,5.731096337325957,7.320018177389831,4.71830645976308,4.665193192055254,0.0
1628060400,2021,0.02748910893594969,-0.05311326770782677,5.922873787317961,4.362130452713167,6.251566594380091,5.654257811353682,8.239496207860649,4.71830645976308,4.74579556869903,0.0
1628146800,2021,-0.03312135679440168,0.02748910893594969,5.922873787317961,4.362130452713167,5.748098776560622,6.251566594380091,4.198759507591638,4.71830645976308,4.685185102968679,0.0
1628233200,2021,0.05947380502424505,-0.03312135679440168,5.922873787317961,4.362130452713167,6.5559607293637345,5.748098776560622,8.25634687060054,4.71830645976308,4.777780264787325,0.0
1628319600,2021,0.09609058853781263,0.05947380502424505,5.922873787317961,4.362130452713167,7.191996999092064,6.5559607293637345,7.823891414052509,4.71830645976308,4.814397048300893,0.0
1628406000,2021,0.07764427763406975,0.09609058853781263,5.922873787317961,4.362130452713167,7.421436295714059,7.191996999092064,6.8058425683475985,4.71830645976308,4.79595073739715,0.0
1628492400,2021,0.09192751334236615,0.07764427763406975,5.922873787317961,4.362130452713167,7.907033903481744,7.421436295714059,8.235329351972808,4.71830645976308,4.810233973105446,0.0
1655967600,2022,-0.30341516520919526,0,5.922873787317961,4.362130452713167,0,0,5.915965904891959,4.71830645976308,4.414891294553885,0.0
1656054000,2022,-0.16819340711649616,-0.30341516520919526,5.922873787317961,4.362130452713167,0.06721982335384635,0,5.717907755951627,4.71830645976308,4.5501130526465845,0.0
