timestamp,air_temperature
1626393600,19.295
1626397200,19.205
1626400800,18.775
1626404400,18.765
1626408000,18.415
1626411600,18.125
1626415200,17.97
1626418800,18.36
1626422400,18.7
1626426000,19.14
1626429600,19.925
1626433200,20.225
1626436800,20.75
1626440400,21.895
1626444000,23.545
1626447600,24.145
1626451200,23.19
1626454800,23.72
1626458400,21.7
1626462000,19.875
1626465600,18.515
1626469200,18.225
1626472800,17.465
1626476400,17.345
1626480000,17.57
1626483600,17.79
1626487200,18.645
1626490800,18.765
1626494400,18.45
1626498000,17.875
1626501600,18.295
1626505200,19.365
1626508800,20.045
1626512400,21.725
1626516000,23.49
1626519600,24.39
1626523200,24.305
1626526800,24.22
1626530400,25.505
1626534000,26.42
1626537600,26.29
1626541200,26.495
1626544800,23.765
1626548400,20.29
1626552000,20.065
1626555600,19.5
1626559200,19.13
1626562800,18.96
1626566400,18.865
1626570000,18.4
1626573600,18.205
1626577200,18.57
1626580800,18.98
1626584400,19.525
1626588000,22.54
1626591600,25.915
1626595200,28.12
1626598800,26.595
1626602400,27.855
1626606000,28.855
1626609600,29.965
1626613200,30.465
1626616800,30.66
1626620400,30.735
1626624000,29.845
1626627600,26.995
1626631200,25.46
1626634800,24.27
1626638400,22.365
1626642000,22.315
1626645600,20.695
1626649200,21.125
1626652800,20.855
1626656400,20.36
1626660000,20.23
1626663600,19.995
1626667200,20.01
1626670800,20.85
1626674400,25.115
1626678000,26.67
1626681600,28.185
1626685200,29.065
1626688800,29.54
1626692400,30.505
1626696000,30.795
1626699600,29.84
1626703200,30.425
1626706800,30.575
1626710400,30.525
1626714000,29.66
1626717600,26.735
1626721200,21.39
1626724800,20.615
1626728400,20.805
1626732000,19.56
1626735600,19.425
1626739200,19.355
1626742800,18.79
1626746400,19.08
1626750000,18.87
1626753600,19.21
1626757200,21.445
1626760800,24.355
1626764400,28.155
1626768000,30.96
1626771600,31.13
1626775200,31.5
1626778800,32.22
1626782400,32.445
1626786000,32.58
1626789600,32.64
1626793200,31.91
1626796800,31.56
1626800400,30.43
1626804000,28.07
1626807600,22.51
1626811200,21.94
1626814800,22.315
1626818400,22.085
1626822000,22.02
1626825600,21.6
1626829200,21.365
1626832800,21.165
1626836400,20.91
1626840000,20.545
1626843600,22.975
1626847200,25.705
1626850800,29.18
1626854400,29.925
1626858000,30.49
1626861600,31.095
1626865200,31.99
1626868800,32.37
1626872400,32.305
1626876000,32.59
1626879600,30.46
1626883200,29.325
1626886800,27.925
1626890400,26.41
1626894000,22.285
1626897600,21.485
1626901200,20.65
1626904800,21.74
1626908400,20.555
1626912000,20.14
1626915600,18.895
1626919200,19.04
1626922800,18.73
1626926400,18.35
1626930000,21.635
1626933600,25.07
1626937200,27.315
1626940800,27.96
1626944400,29.765
1626948000,30.905
1626951600,31.455
1626955200,31.445
1626958800,31.695
1626962400,31.73
1626966000,30.885
1626969600,31.035
1626973200,29.56
1626976800,26.98
1626980400,24.22
1626984000,20.47
1626987600,19.32
1626991200,18.71
1626994800,18.67
1626998400,18.4
1627002000,19.355
1627005600,18.425
1627009200,18.71
1627012800,18.645
1627016400,22.08
1627020000,24.54
1627023600,27.565
1627027200,28.78
1627030800,29.88
1627034400,30.77
1627038000,31.195
1627041600,32.2
1627045200,32.295
1627048800,32.52
1627052400,31.535
1627056000,29.84
1627059600,29.735
1627063200,27.385
1627066800,23.24
1627070400,21.62
1627074000,21.32
1627077600,19.765
1627081200,19.42
1627084800,19.98
1627088400,20.78
1627092000,20.78
1627095600,20.735
1627099200,20.895
1627102800,22.985
1627106400,26.585
1627110000,29.345
1627113600,30.545
1627117200,32.35
1627120800,33.8
1627124400,34.365
1627128000,34.53
1627131600,34.4
1627135200,34.855
1627138800,33.71
1627142400,31.065
1627146000,30.14
1627149600,26.765
1627153200,27.025
1627156800,25.63
1627160400,24.265
1627164000,23.69
1627167600,23.855
1627171200,22.645
1627174800,21.565
1627178400,20.64
1627182000,20.31
1627185600,21.06
1627189200,22.255
1627192800,25.015
1627196400,26.425
1627200000,28.455
1627203600,30.855
1627207200,27.485
1627210800,28.85
1627214400,29.07
1627218000,31.565
1627221600,31.175
1627225200,32.19
1627228800,32.94
1627232400,31.655
1627236000,28.475
1627239600,22.81
1627243200,21.56
1627246800,22.875
1627250400,21.89
1627254000,25.0
1627257600,25.69
1627261200,23.05
1627264800,24.35
1627268400,24.86
1627272000,21.76
1627275600,23.095
1627279200,24.975
1627282800,28.1
1627286400,27.25
1627290000,28.01
1627293600,28.205
1627297200,30.935
1627300800,31.25
1627304400,32.0
1627308000,33.21
1627311600,34.795
1627315200,33.33
1627318800,28.075
1627322400,25.575
1627326000,23.065
1627329600,22.23
1627333200,22.36
1627336800,22.89
1627340400,22.44
1627344000,22.135
1627347600,21.395
1627351200,21.58
1627354800,21.42
1627358400,21.635
1627362000,22.185
1627365600,23.96
1627369200,25.795
1627372800,25.165
1627376400,26.205
1627380000,27.425
1627383600,29.2
1627387200,30.54
1627390800,32.705
1627394400,33.7
1627398000,33.035
1627401600,24.895
1627405200,25.195
1627408800,25.375
1627412400,23.58
1627416000,21.42
1627419600,20.275
1627423200,19.825
1627426800,19.27
1627430400,18.41
1627434000,17.75
1627437600,17.62
1627441200,17.28
1627444800,18.18
1627448400,22.205
1627452000,24.58
1627455600,25.795
1627459200,28.61
1627462800,31.88
1627466400,32.91
1627470000,32.2
1627473600,32.69
1627477200,33.94
1627480800,32.145
1627484400,32.325
1627488000,30.845
1627491600,31.67
1627495200,27.27
1627498800,23.545
1627502400,22.635
1627506000,21.7
1627509600,21.875
1627513200,21.02
1627516800,20.885
1627520400,20.215
1627524000,19.05
1627527600,18.33
1627531200,18.355
1627534800,22.295
1627538400,25.85
1627542000,28.14
1627545600,29.115
1627549200,30.58
1627552800,31.785
1627556400,32.63
1627560000,33.47
1627563600,34.565
1627567200,32.97
1627570800,32.26
1627574400,31.84
1627578000,30.825
1627581600,28.555
1627585200,24.255
1627588800,20.755
1627592400,20.255
1627596000,19.66
1627599600,18.92
1627603200,19.775
1627606800,21.1
1627610400,20.84
1627614000,19.685
1627617600,19.635
1627621200,23.245
1627624800,26.635
1627628400,29.925
1627632000,30.9
1627635600,32.095
1627639200,35.18
1627642800,35.36
1627646400,35.945
1627650000,35.19
1627653600,35.715
1627657200,36.025
1627660800,34.11
1627664400,34.11
1627668000,32.125
1627671600,29.855
1627675200,28.09
1627678800,25.825
1627682400,22.755
1627686000,19.9
1627689600,18.44
1627693200,19.315
1627696800,20.27
1627700400,19.32
1627704000,20.17
1627707600,23.92
1627711200,27.1
1627714800,30.5
1627718400,33.335
1627722000,34.39
1627725600,34.835
1627729200,35.21
1627732800,36.155
1627736400,37.19
1627740000,37.645
1627743600,32.585
1627747200,31.275
1627750800,31.895
1627754400,28.885
1627758000,23.825
1627761600,22.245
1627765200,22.415
1627768800,22.06
1627772400,23.875
1627776000,26.335
1627779600,25.095
1627783200,25.2
1627786800,23.88
1627790400,22.995
1627794000,20.615
1627797600,21.64
1627801200,24.37
1627804800,28.255
1627808400,28.735
1627812000,28.765
1627815600,30.24
1627819200,31.065
1627822800,31.36
1627826400,31.155
1627830000,30.165
1627833600,29.65
1627837200,28.58
1627840800,25.915
1627844400,23.495
1627848000,22.09
1627851600,21.93
1627855200,21.68
1627858800,19.645
1627862400,20.45
1627866000,20.46
1627869600,19.745
1627873200,20.535
1627876800,20.125
1627880400,21.185
1627884000,22.415
1627887600,24.225
1627891200,27.08
1627894800,28.395
1627898400,28.265
1627902000,29.33
1627905600,29.96
1627909200,30.425
1627912800,30.665
1627916400,30.0
1627920000,29.32
1627923600,28.0
1627927200,25.265
1627930800,21.165
1627934400,17.585
1627938000,17.35
1627941600,15.965
1627945200,14.62
1627948800,14.215
1627952400,14.375
1627956000,14.71
1627959600,15.53
1627963200,13.94
1627966800,18.55
1627970400,21.42
1627974000,24.455
1627977600,27.1
1627981200,29.595
1627984800,30.4
1627988400,29.7
1627992000,30.36
1627995600,30.875
1627999200,31.38
1628002800,30.1
1628006400,29.755
1628010000,27.995
1628013600,26.025
1628017200,24.805
1628020800,23.91
1628024400,23.33
1628028000,23.28
1628031600,23.11
1628035200,22.035
1628038800,19.765
1628042400,17.93
1628046000,17.24
1628049600,16.355
1628053200,20.51
1628056800,24.505
1628060400,25.89
1628064000,27.92
1628067600,29.61
1628071200,29.68
1628074800,28.445
1628078400,29.295
1628082000,29.455
1628085600,28.66
1628089200,26.845
1628092800,24.655
1628096400,24.31
1628100000,23.045
1628103600,21.725
1628107200,21.21
1628110800,24.07
1628114400,25.275
1628118000,23.9
1628121600,22.985
1628125200,22.325
1628128800,21.92
1628132400,21.635
1628136000,21.595
1628139600,24.17
1628143200,25.625
1628146800,25.94
1628150400,26.93
1628154000,28.265
1628157600,28.615
1628161200,28.38
1628164800,29.205
1628168400,30.045
1628172000,29.91
1628175600,28.525
1628179200,27.14
1628182800,26.855
1628186400,24.265
1628190000,22.85
1628193600,22.335
1628197200,22.005
1628200800,21.705
1628204400,21.485
1628208000,21.495
1628211600,21.78
1628215200,21.83
1628218800,21.9
1628222400,21.685
1628226000,23.525
1628229600,25.585
1628233200,27.13
1628236800,28.035
1628240400,28.99
1628244000,30.11
1628247600,30.37
1628251200,30.825
1628254800,31.23
1628258400,31.915
1628262000,31.61
1628265600,31.2
1628269200,29.865
1628272800,26.95
1628276400,25.165
1628280000,24.45
1628283600,24.015
1628287200,23.655
1628290800,23.16
1628294400,20.415
1628298000,21.49
1628301600,18.795
1628305200,17.135
1628308800,17.065
1628312400,21.685
1628316000,25.855
1628319600,27.075
1628323200,29.46
1628326800,31.19
1628330400,31.92
1628334000,32.825
1628337600,33.53
1628341200,35.275
1628344800,32.13
1628348400,31.585
1628352000,30.99
1628355600,28.8
1628359200,27.61
1628362800,24.925
1628366400,27.33
1628370000,24.655
1628373600,23.885
1628377200,25.335
1628380800,26.385
1628384400,26.315
1628388000,26.3
1628391600,26.06
1628395200,25.095
1628398800,25.33
1628402400,26.3
1628406000,29.67
1628409600,30.42
1628413200,32.275
1628416800,33.03
1628420400,32.8
1628424000,33.325
1628427600,33.6
1628431200,33.47
1628434800,33.59
1628438400,32.96
1628442000,30.975
1628445600,27.23
1628449200,23.3
1628452800,24.01
1628456400,22.015
1628460000,18.255
1628463600,16.715
1628467200,15.875
1628470800,15.745
1628474400,21.635
1628478000,18.455
1628481600,17.11
1628485200,22.095
1628488800,27.15
1628492400,29.915
1628496000,31.91
1628499600,33.72
1628503200,34.04
1628506800,35.21
1628510400,35.25
1628514000,35.35
1628517600,33.57
1628521200,32.9
1628524800,31.835
1628528400,29.99
1628532000,28.095
1628535600,24.5
1628539200,22.545
1628542800,21.26
1628546400,20.19
1628550000,19.335
1628553600,20.225
1628557200,20.385
1628560800,20.925
1628564400,20.195
1628568000,18.39
1628571600,20.89
1628575200,23.025
1628578800,24.815
1628582400,27.08
1628586000,28.665
1628589600,30.285
1628593200,30.015
1628596800,31.23
1628600400,31.975
1628604000,32.985
1628607600,32.995
1628611200,30.935
1628614800,29.175
1628618400,26.995
1628622000,23.64
1628625600,22.59
1628629200,22.085
1628632800,22.93
