timestamp,soil_texture,scenario,r,rOld,kp,ki,irrigation_strategy,irrigation_frequency,delta,deltaOld,et0,opt_avg,obs_avg,daily_pluv
1656399600,silty,2022,0.4226963138365975,0.0,40.0,12.0,SMARTER,7,0.0,0.0,7.460713537351751,4.71830645976308,5.141002773599678,1.6
1656486000,silty,2022,0.4534714406274182,0.0,40.0,12.0,SMARTER,7,0.0,0.0,1.8323231735051733,4.71830645976308,5.171777900390499,0.0
1656572400,silty,2022,0.5454304955962074,0.0,40.0,12.0,SMARTER,7,28.362385771002785,0.0,6.425725286268609,4.71830645976308,5.263736955359287,0.0
1656658800,silty,2022,0.1588641366967697,0.5454304955962074,40.0,12.0,SMARTER,7,0.0,28.362385771002785,8.481182130641368,4.71830645976308,4.92085561653611,0.0
1656745200,silty,2022,0.1367453498237537,0.5454304955962074,40.0,12.0,SMARTER,7,0.0,28.362385771002785,9.684100900879589,4.71830645976308,4.855051809586834,0.0
1656831600,silty,2022,0.2827368798057083,0.5454304955962074,40.0,12.0,SMARTER,7,0.0,28.362385771002785,7.875822878948619,4.71830645976308,5.001043339568788,0.0
1656918000,silty,2022,0.4540550221993765,0.5454304955962074,40.0,12.0,SMARTER,7,0.0,28.362385771002785,8.846129638751195,4.71830645976308,5.172361481962457,0.0
1657004400,silty,2022,0.5887263081218738,0.5454304955962074,40.0,12.0,SMARTER,7,0.0,28.362385771002785,8.353871892123982,4.71830645976308,5.307032767884954,0.0
1657090800,silty,2022,0.6942027280162457,0.5454304955962074,40.0,12.0,SMARTER,7,0.0,28.362385771002785,8.10868026961472,4.71830645976308,5.412509187779326,0.0
1657177200,silty,2022,0.7549655175496036,0.5454304955962074,40.0,12.0,SMARTER,7,45.80337285973388,28.362385771002785,5.27960920736311,4.71830645976308,5.473271977312684,11.6
1657263600,silty,2022,-0.1144134802688293,0.7549655175496036,40.0,12.0,SMARTER,7,0.0,45.80337285973388,7.275206390354677,4.71830645976308,4.793526627176714,0.0
1657350000,silty,2022,-0.36224539537696,0.7549655175496036,40.0,12.0,SMARTER,7,0.0,45.80337285973388,7.121172904786319,4.71830645976308,4.42860996192666,0.0
1657436400,silty,2022,-0.1679691004215338,0.7549655175496036,40.0,12.0,SMARTER,7,0.0,45.80337285973388,7.612583271961939,4.71830645976308,4.550337359341547,0.0
1657522800,silty,2022,0.0753992620552337,0.7549655175496036,40.0,12.0,SMARTER,7,0.0,45.80337285973388,8.472336750464112,4.71830645976308,4.793705721818314,0.0
1657609200,silty,2022,0.2834410396670827,0.7549655175496036,40.0,12.0,SMARTER,7,0.0,45.80337285973388,7.487993037508327,4.71830645976308,5.001747499430163,0.0
1657695600,silty,2022,0.4214626240673335,0.7549655175496036,40.0,12.0,SMARTER,7,0.0,45.80337285973388,5.439558555641069,4.71830645976308,5.139769083830414,0.0
1657782000,silty,2022,0.5846909666589803,0.7549655175496036,40.0,12.0,SMARTER,7,46.00868242401671,45.80337285973388,8.254676604732598,4.71830645976308,5.302997426422061,0.0
1657868400,silty,2022,-0.1158916735179497,0.5846909666589803,40.0,12.0,SMARTER,7,0.0,46.00868242401671,9.447916516172471,4.71830645976308,4.77456561719685,0.0
1657954800,silty,2022,-0.2680439803494073,0.5846909666589803,40.0,12.0,SMARTER,7,0.0,46.00868242401671,8.968687582898376,4.71830645976308,4.50940291586714,0.0
1658041200,silty,2022,-0.0633571558472078,0.5846909666589803,40.0,12.0,SMARTER,7,0.0,46.00868242401671,7.701644419417017,4.71830645976308,4.654949303915872,0.0
1658127600,silty,2022,0.1538143188168246,0.5846909666589803,40.0,12.0,SMARTER,7,0.0,46.00868242401671,7.236620092977568,4.71830645976308,4.872120778579905,0.0
1658214000,silty,2022,0.380330050933482,0.5846909666589803,40.0,12.0,SMARTER,7,0.0,46.00868242401671,7.976539558735554,4.71830645976308,5.098636510696562,0.0
1658300400,silty,2022,0.577033643455896,0.5846909666589803,40.0,12.0,SMARTER,7,0.0,46.00868242401671,9.031637030513592,4.71830645976308,5.295340103218976,0.0
1658386800,silty,2022,0.7175070018890193,0.5846909666589803,40.0,12.0,SMARTER,7,59.931407855886505,46.00868242401671,8.523521442036436,4.71830645976308,5.435813461652099,0.0
1687590000,silty,2023,-0.4524685625945971,0.0,40.0,12.0,SMARTER,7,0.0,0.0,6.3387606045021405,4.71830645976308,4.265837897168483,0.0
1687676400,silty,2023,-0.2887355392735605,0.0,40.0,12.0,SMARTER,7,0.0,0.0,7.077332335884068,4.71830645976308,4.429570920489519,0.0
1687762800,silty,2023,-0.1371745062246286,0.0,40.0,12.0,SMARTER,7,0.0,0.0,6.229180911248416,4.71830645976308,4.581131953538452,0.0
1687849200,silty,2023,0.041687053966818,0.0,40.0,12.0,SMARTER,7,0.0,0.0,7.717627618312005,4.71830645976308,4.759993513729898,0.0
1687935600,silty,2023,0.2101416656441712,0.0,40.0,12.0,SMARTER,7,0.0,0.0,8.190146658736474,4.71830645976308,4.928448125407251,0.0
1688022000,silty,2023,0.2581502733727324,0.0,40.0,12.0,SMARTER,7,0.0,0.0,2.6534944981591777,4.71830645976308,4.976456733135812,0.0
1688108400,silty,2023,0.3858213218449181,0.0,40.0,12.0,SMARTER,7,20.062708735935743,0.0,7.811921140444205,4.71830645976308,5.104127781607998,0.0
1688194800,silty,2023,0.079788216001999,0.3858213218449181,40.0,12.0,SMARTER,7,0.0,20.062708735935743,2.989408376370308,4.71830645976308,4.822392464508752,0.0
1688281200,silty,2023,0.0241761125500752,0.3858213218449181,40.0,12.0,SMARTER,7,0.0,20.062708735935743,3.628606534620321,4.71830645976308,4.742482572313156,0.0
1688367600,silty,2023,0.1491426245825966,0.3858213218449181,40.0,12.0,SMARTER,7,0.0,20.062708735935743,5.9091258835011,4.71830645976308,4.867449084345677,0.0
1688454000,silty,2023,0.2953308334244561,0.3858213218449181,40.0,12.0,SMARTER,7,0.0,20.062708735935743,6.621532339824514,4.71830645976308,5.013637293187537,0.0
1688540400,silty,2023,0.4182070469824088,0.3858213218449181,40.0,12.0,SMARTER,7,0.0,20.062708735935743,6.395412175418061,4.71830645976308,5.136513506745489,0.0
1688626800,silty,2023,0.5417511268709446,0.3858213218449181,40.0,12.0,SMARTER,7,0.0,20.062708735935743,7.492344925936937,4.71830645976308,5.260057586634025,5.0
1688713200,silty,2023,0.5909086378429023,0.3858213218449181,40.0,12.0,SMARTER,7,35.35710502996994,20.062708735935743,3.3788724562330463,4.71830645976308,5.309215097605983,0.0
1688799600,silty,2023,-0.0204512420780111,0.5909086378429023,40.0,12.0,SMARTER,7,0.0,35.35710502996994,6.518921569415171,4.71830645976308,4.784778648971891,0.0
1688886000,silty,2023,-0.1257478928978473,0.5909086378429023,40.0,12.0,SMARTER,7,0.0,35.35710502996994,7.0675670514600375,4.71830645976308,4.604599075580709,0.0
1688972400,silty,2023,0.0375677344793618,0.5909086378429023,40.0,12.0,SMARTER,7,0.0,35.35710502996994,6.961944041187434,4.71830645976308,4.755874194242442,0.0
1689058800,silty,2023,0.237644533541065,0.5909086378429023,40.0,12.0,SMARTER,7,0.0,35.35710502996994,7.523781176422247,4.71830645976308,4.955950993304145,0.0
1689145200,silty,2023,0.4263643876127936,0.5909086378429023,40.0,12.0,SMARTER,7,0.0,35.35710502996994,7.806608352298979,4.71830645976308,5.144670847375874,0.0
1689231600,silty,2023,0.5722799713988865,0.5909086378429023,40.0,12.0,SMARTER,7,0.0,35.35710502996994,7.714035948667738,4.71830645976308,5.290586431161967,22.8
1689318000,silty,2023,0.4021578320440188,0.5909086378429023,40.0,12.0,SMARTER,7,32.63296678254283,35.35710502996994,2.9961159428327533,4.71830645976308,5.1204642918071,0.0
1689404400,silty,2023,-0.2022014575220866,0.4021578320440188,40.0,12.0,SMARTER,7,0.0,32.63296678254283,5.390782029334142,4.71830645976308,4.625393996521795,0.0
1689490800,silty,2023,-0.26641214870032,0.4021578320440188,40.0,12.0,SMARTER,7,0.0,32.63296678254283,7.109056997180415,4.71830645976308,4.466857362039957,0.0
1689577200,silty,2023,-0.0812017867851134,0.4021578320440188,40.0,12.0,SMARTER,7,0.0,32.63296678254283,6.608581357186508,4.71830645976308,4.637104672977967,0.0
1689663600,silty,2023,0.1568554445173886,0.4021578320440188,40.0,12.0,SMARTER,7,0.0,32.63296678254283,7.500311698248804,4.71830645976308,4.875161904280469,0.0
1689750000,silty,2023,0.3657432962137443,0.4021578320440188,40.0,12.0,SMARTER,7,0.0,32.63296678254283,7.063404491828016,4.71830645976308,5.0840497559768245,0.0
1689836400,silty,2023,0.5515243806117726,0.4021578320440188,40.0,12.0,SMARTER,7,0.0,32.63296678254283,7.949048805371062,4.71830645976308,5.269830840374853,0.0
1689922800,silty,2023,0.6656915286906592,0.4021578320440188,40.0,12.0,SMARTER,7,51.16261299269635,32.63296678254283,6.202164075023188,4.71830645976308,5.383997988453739,0.0
1719212400,silty,2024,-0.8449623694069076,0.0,40.0,12.0,SMARTER,7,0.0,0.0,1.5856569477409397,4.71830645976308,3.89369980150298,5.8
1719298800,silty,2024,-0.8890068805905569,0.0,40.0,12.0,SMARTER,7,0.0,0.0,1.643019943771474,4.71830645976308,3.829299579172524,12.6
1719385200,silty,2024,-0.9781873143956714,0.0,40.0,12.0,SMARTER,7,0.0,0.0,3.7360647761286776,4.71830645976308,3.7404171917138886,1.0
1719471600,silty,2024,-0.9543770235994224,0.0,40.0,12.0,SMARTER,7,0.0,0.0,3.283058105037508,4.71830645976308,3.7639294361636577,0.0
1719558000,silty,2024,-0.7222296554076789,0.0,40.0,12.0,SMARTER,7,0.0,0.0,8.105450401178516,4.71830645976308,3.996076804355402,0.0
1719644400,silty,2024,-0.5206623503001531,0.0,40.0,12.0,SMARTER,7,0.0,0.0,6.855392222915658,4.71830645976308,4.197644109462927,0.0
1719730800,silty,2024,-0.3294609917456443,0.0,40.0,12.0,SMARTER,7,0.0,0.0,6.275478723242181,4.71830645976308,4.388845468017436,0.0
1719817200,silty,2024,-0.0703104762086716,-0.3294609917456443,40.0,12.0,SMARTER,7,0.0,0.0,9.008052630760128,4.71830645976308,4.6479959835544085,0.0
1719903600,silty,2024,0.0873526086461769,-0.3294609917456443,40.0,12.0,SMARTER,7,0.0,0.0,6.40343719338403,4.71830645976308,4.805659068409257,0.0
1719990000,silty,2024,0.2247666069792743,-0.3294609917456443,40.0,12.0,SMARTER,7,0.0,0.0,6.828302846826217,4.71830645976308,4.943073066742355,0.0
1720076400,silty,2024,0.290487175429115,-0.3294609917456443,40.0,12.0,SMARTER,7,0.0,0.0,3.501203041998366,4.71830645976308,5.008793635192196,0.0
1720162800,silty,2024,0.3690093888253434,-0.3294609917456443,40.0,12.0,SMARTER,7,0.0,0.0,4.110755932356144,4.71830645976308,5.087315848588424,0.0
1720249200,silty,2024,0.4988430989628444,-0.3294609917456443,40.0,12.0,SMARTER,7,0.0,0.0,7.570021332731803,4.71830645976308,5.217149558725925,0.0
1720335600,silty,2024,0.61947236015816,-0.3294609917456443,40.0,12.0,SMARTER,7,45.39100239805009,0.0,8.236770338981968,4.71830645976308,5.33777881992124,0.0
1720422000,silty,2024,-0.1615059747192309,0.61947236015816,40.0,12.0,SMARTER,7,0.0,45.39100239805009,3.5751601774979624,4.71830645976308,4.70265625877021,0.0
1720508400,silty,2024,-0.3677416737464223,0.61947236015816,40.0,12.0,SMARTER,7,0.0,45.39100239805009,6.021523561190189,4.71830645976308,4.403712415021771,1.0
1720594800,silty,2024,-0.2090672411760917,0.61947236015816,40.0,12.0,SMARTER,7,0.0,45.39100239805009,6.408995121084742,4.71830645976308,4.5092392185869885,0.0
1720681200,silty,2024,0.0019000835714697,0.61947236015816,40.0,12.0,SMARTER,7,0.0,45.39100239805009,7.100145056634385,4.71830645976308,4.72020654333455,0.0
1720767600,silty,2024,0.2441300008227417,0.61947236015816,40.0,12.0,SMARTER,7,0.0,45.39100239805009,8.417233027045325,4.71830645976308,4.962436460585822,0.0
1720854000,silty,2024,0.4632443550124602,0.61947236015816,40.0,12.0,SMARTER,7,0.0,45.39100239805009,9.478835789843243,4.71830645976308,5.181550814775541,0.0
1720940400,silty,2024,0.6175878666473392,0.61947236015816,40.0,12.0,SMARTER,7,52.72667705738533,45.39100239805009,8.65408688020589,4.71830645976308,5.335894326410419,0.0
1721026800,silty,2024,-0.1598397896465467,0.6175878666473392,40.0,12.0,SMARTER,7,0.0,52.72667705738533,8.038553013013921,4.71830645976308,4.747969833543165,0.0
1721113200,silty,2024,-0.444633678223586,0.6175878666473392,40.0,12.0,SMARTER,7,0.0,52.72667705738533,8.079175888672749,4.71830645976308,4.368323821431982,0.0
1721199600,silty,2024,-0.1775169822204487,0.6175878666473392,40.0,12.0,SMARTER,7,0.0,52.72667705738533,9.89638188136864,4.71830645976308,4.540789477542631,0.0
1721286000,silty,2024,0.0965128382524699,0.6175878666473392,40.0,12.0,SMARTER,7,0.0,52.72667705738533,8.856197692783795,4.71830645976308,4.81481929801555,0.0
1721372400,silty,2024,0.3436232016143675,0.6175878666473392,40.0,12.0,SMARTER,7,0.0,52.72667705738533,8.59349226880255,4.71830645976308,5.061929661377448,0.0
1721458800,silty,2024,0.4965938061157066,0.6175878666473392,40.0,12.0,SMARTER,7,0.0,52.72667705738533,6.5994601364997925,4.71830645976308,5.214900265878787,0.0
1721545200,silty,2024,0.6162221084874071,0.6175878666473392,40.0,12.0,SMARTER,7,60.06671203283693,52.72667705738533,6.35886520949269,4.71830645976308,5.334528568250487,0.0
1626073200,silty,2021,0.3306482264002303,0.0,30.0,9.0,SMARTER,5,0.0,0.0,8.171899400888595,4.71830645976308,5.04895468616331,0.0
1626159600,silty,2021,0.4892336919437809,0.0,30.0,9.0,SMARTER,5,0.0,0.0,7.307248568315713,4.71830645976308,5.207540151706861,49.2
1626246000,silty,2021,-0.3232128230042463,0.0,30.0,9.0,SMARTER,5,0.0,0.0,3.7200181370317593,4.71830645976308,4.39780171769948,0.0
1626332400,silty,2021,-0.2013422929121511,0.0,30.0,9.0,SMARTER,5,0.0,0.0,6.588938290136868,4.71830645976308,4.516964166850929,0.0
1626418800,silty,2021,-0.0870216099133217,0.0,30.0,9.0,SMARTER,5,0.0,0.0,4.2070949143533625,4.71830645976308,4.631284849849759,10.8
1626505200,silty,2021,-0.219135531844465,-0.0870216099133217,30.0,9.0,SMARTER,5,0.0,0.0,1.7206288405645938,4.71830645976308,4.499170927918615,0.8
1626591600,silty,2021,-0.1959828794486834,-0.0870216099133217,30.0,9.0,SMARTER,5,0.0,0.0,2.339819333016992,4.71830645976308,4.522323580314397,0.0
1626678000,silty,2021,-0.0037004332227625,-0.0870216099133217,30.0,9.0,SMARTER,5,0.0,0.0,5.542148180411579,4.71830645976308,4.714606026540317,0.0
1626764400,silty,2021,0.2183864496936692,-0.0870216099133217,30.0,9.0,SMARTER,5,0.0,0.0,6.336708517861463,4.71830645976308,4.93669290945675,0.0
1626850800,silty,2021,0.4431431913974532,-0.0870216099133217,30.0,9.0,SMARTER,5,19.893232761900325,0.0,7.723088615724408,4.71830645976308,5.161449651160534,0.0
1626937200,silty,2021,0.2031689065590605,0.4431431913974532,30.0,9.0,SMARTER,5,0.0,19.893232761900325,6.384988487195638,4.71830645976308,4.951394193292242,0.0
1627023600,silty,2021,0.2293415935559229,0.4431431913974532,30.0,9.0,SMARTER,5,0.0,19.893232761900325,6.724001721462045,4.71830645976308,4.947648053319004,0.0
1627110000,silty,2021,0.3906623851213052,0.4431431913974532,30.0,9.0,SMARTER,5,0.0,19.893232761900325,6.639604206034317,4.71830645976308,5.1089688448843855,0.0
1627196400,silty,2021,0.538065839148938,0.4431431913974532,30.0,9.0,SMARTER,5,0.0,19.893232761900325,6.068344799075018,4.71830645976308,5.2563722989120185,0.0
1627282800,silty,2021,0.6225943178046597,0.4431431913974532,30.0,9.0,SMARTER,5,30.880115414358457,19.893232761900325,3.7441148307248353,4.71830645976308,5.34090077756774,0.0
1627369200,silty,2021,0.0990371857634019,0.6225943178046597,30.0,9.0,SMARTER,5,0.0,30.880115414358457,5.25782491390273,4.71830645976308,4.893868001597243,1.0
1627455600,silty,2021,-0.0734597080591642,0.6225943178046597,30.0,9.0,SMARTER,5,0.0,30.880115414358457,4.067188753317478,4.71830645976308,4.654585164464737,0.0
1627542000,silty,2021,0.0621077142839546,0.6225943178046597,30.0,9.0,SMARTER,5,0.0,30.880115414358457,5.501441403272102,4.71830645976308,4.780414174047035,0.0
1627628400,silty,2021,0.2834349916831143,0.6225943178046597,30.0,9.0,SMARTER,5,0.0,30.880115414358457,7.363960029273559,4.71830645976308,5.001741451446194,0.0
1627714800,silty,2021,0.5059895767063479,0.6225943178046597,30.0,9.0,SMARTER,5,31.93587937176624,30.880115414358457,8.127164249908118,4.71830645976308,5.224296036469428,0.0
1627801200,silty,2021,-0.0690818056485294,0.5059895767063479,30.0,9.0,SMARTER,5,0.0,31.93587937176624,7.011084171391055,4.71830645976308,4.787132635354611,9.0
1627887600,silty,2021,-0.2131139779531482,0.5059895767063479,30.0,9.0,SMARTER,5,0.0,31.93587937176624,7.304828236834061,4.71830645976308,4.520087550085253,0.0
1627974000,silty,2021,-0.0223290071981437,0.5059895767063479,30.0,9.0,SMARTER,5,0.0,31.93587937176624,7.320018177389831,4.71830645976308,4.695977452564937,0.0
1628060400,silty,2021,0.2388630597008643,0.5059895767063479,30.0,9.0,SMARTER,5,0.0,31.93587937176624,8.239496207860649,4.71830645976308,4.957169519463944,0.0
1628146800,silty,2021,0.3787189056610287,0.5059895767063479,30.0,9.0,SMARTER,5,31.526229391355923,31.93587937176624,4.198759507591638,4.71830645976308,5.097025365424109,0.0
1628233200,silty,2021,-0.0179970706877476,0.3787189056610287,30.0,9.0,SMARTER,5,0.0,31.526229391355923,8.25634687060054,4.71830645976308,4.777684948659394,0.0
1628319600,silty,2021,-0.0547933348204608,0.3787189056610287,30.0,9.0,SMARTER,5,0.0,31.526229391355923,7.823891414052509,4.71830645976308,4.668635080800552,0.0
1628406000,silty,2021,0.1276881099220244,0.3787189056610287,30.0,9.0,SMARTER,5,0.0,31.526229391355923,6.805842568347599,4.71830645976308,4.845994569685105,0.0
1628492400,silty,2021,0.3808199815844314,0.3787189056610287,30.0,9.0,SMARTER,5,0.0,31.526229391355923,8.235329351972808,4.71830645976308,5.099126441347512,0.0
1656054000,silty,2022,-0.2788604325414178,0.0,30.0,9.0,SMARTER,5,0.0,0.0,5.717907755951627,4.71830645976308,4.439466320129855,0.0
1656140400,silty,2022,-0.0739584526379522,0.0,30.0,9.0,SMARTER,5,0.0,0.0,9.203948870710636,4.71830645976308,4.644348007125128,0.0
1656226800,silty,2022,0.1319461742477244,0.0,30.0,9.0,SMARTER,5,0.0,0.0,9.569797117975432,4.71830645976308,4.850252634010805,0.0
1656313200,silty,2022,0.3034612139337153,0.0,30.0,9.0,SMARTER,5,0.0,0.0,8.693094774412245,4.71830645976308,5.021767673696796,0.0
1656399600,silty,2022,0.4226963138365975,0.0,30.0,9.0,SMARTER,5,16.485156239627305,0.0,7.460713537351751,4.71830645976308,5.141002773599678,1.6
1656486000,silty,2022,0.1342483115140379,0.4226963138365975,30.0,9.0,SMARTER,5,0.0,16.485156239627305,1.8323231735051733,4.71830645976308,4.873439605838385,0.0
1656572400,silty,2022,0.1773141484636186,0.4226963138365975,30.0,9.0,SMARTER,5,0.0,16.485156239627305,6.425725286268609,4.71830645976308,4.895620608226698,0.0
1656658800,silty,2022,0.3369436184832013,0.4226963138365975,30.0,9.0,SMARTER,5,0.0,16.485156239627305,8.481182130641368,4.71830645976308,5.0552500782462815,0.0
1656745200,silty,2022,0.5008749595174684,0.4226963138365975,30.0,9.0,SMARTER,5,0.0,16.485156239627305,9.684100900879589,4.71830645976308,5.219181419280549,0.0
1656831600,silty,2022,0.6107851140538253,0.4226963138365975,30.0,9.0,SMARTER,5,27.624886272628565,16.485156239627305,7.875822878948619,4.71830645976308,5.329091573816905,0.0
1656918000,silty,2022,0.234732370225938,0.6107851140538253,30.0,9.0,SMARTER,5,0.0,27.624886272628565,8.846129638751195,4.71830645976308,4.996143973643033,0.0
1657004400,silty,2022,0.1914242369173215,0.6107851140538253,30.0,9.0,SMARTER,5,0.0,27.624886272628565,8.353871892123982,4.71830645976308,4.909730696680402,0.0
1657090800,silty,2022,0.3422626059884236,0.6107851140538253,30.0,9.0,SMARTER,5,0.0,27.624886272628565,8.10868026961472,4.71830645976308,5.060569065751504,0.0
1657177200,silty,2022,0.4538416352010684,0.6107851140538253,30.0,9.0,SMARTER,5,0.0,27.624886272628565,5.27960920736311,4.71830645976308,5.1721480949641485,11.6
1657263600,silty,2022,0.5518192712908462,0.6107851140538253,30.0,9.0,SMARTER,5,30.82228443135681,27.624886272628565,7.275206390354677,4.71830645976308,5.270125731053926,0.0
1657350000,silty,2022,0.0077532400570592,0.5518192712908462,30.0,9.0,SMARTER,5,0.0,30.82228443135681,7.121172904786319,4.71830645976308,4.80745208762694,0.0
1657436400,silty,2022,-0.057137585429325,0.5518192712908462,30.0,9.0,SMARTER,5,0.0,30.82228443135681,7.612583271961939,4.71830645976308,4.666091894431052,0.0
1657522800,silty,2022,0.1432115465104216,0.5518192712908462,30.0,9.0,SMARTER,5,0.0,30.82228443135681,8.472336750464112,4.71830645976308,4.861518006273502,0.0
1657609200,silty,2022,0.3339921022868665,0.5518192712908462,30.0,9.0,SMARTER,5,0.0,30.82228443135681,7.487993037508327,4.71830645976308,5.0522985620499465,0.0
1657695600,silty,2022,0.4669077610654822,0.5518192712908462,30.0,9.0,SMARTER,5,32.47710897418523,30.82228443135681,5.439558555641069,4.71830645976308,5.185214220828563,0.0
1657782000,silty,2022,0.00877931977649,0.4669077610654822,30.0,9.0,SMARTER,5,0.0,32.47710897418523,8.254676604732598,4.71830645976308,4.805561056035483,0.0
1657868400,silty,2022,0.0031549348996353,0.4669077610654822,30.0,9.0,SMARTER,5,0.0,32.47710897418523,9.447916516172471,4.71830645976308,4.725426256899655,0.0
1657954800,silty,2022,0.2241232580900233,0.4669077610654822,30.0,9.0,SMARTER,5,0.0,32.47710897418523,8.968687582898376,4.71830645976308,4.942429717853104,0.0
