timestamp,solar_radiation
1687474800,0.0
1687478400,0.0
1687482000,0.0
1687485600,0.0
1687489200,1.42857142857143
1687492800,36.2857142857143
1687496400,141.857142857143
1687500000,338.142857142857
1687503600,324.0
1687507200,520.857142857143
1687510800,676.571428571429
1687514400,876.857142857143
1687518000,944.428571428571
1687521600,887.285714285714
1687525200,669.857142857143
1687528800,295.142857142857
1687532400,505.428571428571
1687536000,245.428571428571
1687539600,139.571428571429
1687543200,56.8571428571429
1687546800,3.0
1687550400,0.0
1687554000,0.0
1687557600,0.0
1687561200,0.0
1687564800,0.0
1687568400,0.0
1687572000,0.0
1687575600,1.14285714285714
1687579200,28.7142857142857
1687582800,110.857142857143
1687586400,244.857142857143
1687590000,462.285714285714
1687593600,667.0
1687597200,803.142857142857
1687600800,888.0
1687604400,827.285714285714
1687608000,897.0
1687611600,810.428571428571
1687615200,585.285714285714
1687618800,500.571428571429
1687622400,301.0
1687626000,134.571428571429
1687629600,40.5714285714286
1687633200,3.42857142857143
1687636800,0.0
1687640400,0.0
1687644000,0.0
1687647600,0.0
1687651200,0.0
1687654800,0.0
1687658400,0.0
1687662000,1.42857142857143
1687665600,35.8571428571429
1687669200,128.428571428571
1687672800,296.857142857143
1687676400,502.857142857143
1687680000,687.142857142857
1687683600,706.0
1687687200,900.142857142857
1687690800,971.428571428571
1687694400,751.714285714286
1687698000,226.571428571429
1687701600,505.285714285714
1687705200,489.142857142857
1687708800,299.0
1687712400,134.428571428571
1687716000,41.2857142857143
1687719600,3.57142857142857
1687723200,0.0
1687726800,0.0
1687730400,0.0
1687734000,0.0
1687737600,0.0
1687741200,0.0
1687744800,0.0
1687748400,1.28571428571429
1687752000,34.7142857142857
1687755600,124.142857142857
1687759200,287.0
1687762800,483.142857142857
1687766400,660.714285714286
1687770000,795.428571428571
1687773600,877.857142857143
1687777200,907.714285714286
1687780800,877.142857142857
1687784400,789.857142857143
1687788000,653.714285714286
1687791600,478.714285714286
1687795200,288.285714285714
1687798800,133.142857142857
1687802400,43.0
1687806000,3.14285714285714
1687809600,0.0
1687813200,0.0
1687816800,0.0
1687820400,0.0
1687824000,0.0
1687827600,0.0
1687831200,0.0
1687834800,1.14285714285714
1687838400,34.2857142857143
1687842000,124.571428571429
1687845600,281.857142857143
1687849200,463.857142857143
1687852800,628.285714285714
1687856400,762.857142857143
1687860000,856.714285714286
1687863600,897.285714285714
1687867200,638.0
1687870800,778.714285714286
1687874400,635.142857142857
1687878000,448.142857142857
1687881600,290.571428571429
1687885200,163.0
1687888800,30.0
1687892400,1.42857142857143
1687896000,0.0
1687899600,0.0
1687903200,0.0
1687906800,0.0
1687910400,0.0
1687914000,0.0
1687917600,0.0
