timestamp,soil_texture,scenario,r,last_r,kp,ki,irrigation_strategy,irrigation_frequency,irrigation,last_irrigation,et0,opt_avg,obs_avg,daily_pluv
2023-06-23 07:00:00,sandy,2023,-0.5182796207433059,-0.5182796207433059,-999,-999,GBRT,7,0,0,6.420277994663035,4.71830645976308,4.200026839019774,0.0
2023-06-24 07:00:00,sandy,2023,-0.37625234803521074,-0.37625234803521074,-1,-1,GBRT,7,0,0,6.3387606045021405,4.71830645976308,4.34205411172787,0.0
2023-06-25 07:00:00,sandy,2023,-0.20659089532620162,-0.20659089532620162,-1,-1,GBRT,7,0,0,7.077332335884068,4.71830645976308,4.511715564436878,0.0
2023-06-26 07:00:00,sandy,2023,-0.07252202383654753,-0.07252202383654753,-1,-1,GBRT,7,0,0,6.229180911248416,4.71830645976308,4.645784435926533,0.0
2023-06-27 07:00:00,sandy,2023,0.06710905766660423,0.06710905766660423,-1,-1,GBRT,7,0,0,7.717627618312005,4.71830645976308,4.785415517429684,0.0
2023-06-28 07:00:00,sandy,2023,0.19332770877772298,0.19332770877772298,-1,-1,GBRT,7,0,0,8.190146658736474,4.71830645976308,4.911634168540803,0.0
2023-06-29 07:00:00,sandy,2023,0.22915848335995273,0.22915848335995273,-1,-1,GBRT,7,0,0,2.6534944981591777,4.71830645976308,4.947464943123033,0.0
2023-06-30 07:00:00,sandy,2023,0.3335085529666218,0.3335085529666218,-999,-999,GBRT,7,84,0,7.8119211404442055,4.71830645976308,5.051815012729702,0.0
2023-07-01 07:00:00,sandy,2023,-1.085633799841083,-1.085633799841083,-1,-1,GBRT,7,0,84,2.989408376370308,4.71830645976308,3.6326726599219974,0.0
2023-07-02 07:00:00,sandy,2023,-1.4931242324542267,-1.4931242324542267,-1,-1,GBRT,7,0,0,3.6286065346203205,4.71830645976308,3.2251822273088537,0.0
2023-07-03 07:00:00,sandy,2023,-1.387583614037731,-1.387583614037731,-1,-1,GBRT,7,0,0,5.9091258835011,4.71830645976308,3.3307228457253495,0.0
2023-07-04 07:00:00,sandy,2023,-1.1342989237535939,-1.1342989237535939,-1,-1,GBRT,7,0,0,6.621532339824514,4.71830645976308,3.5840075360094863,0.0
2023-07-05 07:00:00,sandy,2023,-0.8996788705907489,-0.8996788705907489,-1,-1,GBRT,7,0,0,6.395412175418061,4.71830645976308,3.818627589172331,0.0
2023-07-06 07:00:00,sandy,2023,-0.6268120770523729,-0.6268120770523729,-1,-1,GBRT,7,0,0,7.492344925936937,4.71830645976308,4.0914943827107075,5.0
2023-07-07 07:00:00,sandy,2023,-0.5418495651911159,-0.5418495651911159,-999,-999,GBRT,7,0,0,3.3788724562330463,4.71830645976308,4.176456894571964,0.0
2023-07-08 07:00:00,sandy,2023,-0.3640063724814297,-0.3640063724814297,-1,-1,GBRT,7,0,0,6.518921569415171,4.71830645976308,4.354300087281651,0.0
2023-07-09 07:00:00,sandy,2023,-0.17982389455141132,-0.17982389455141132,-1,-1,GBRT,7,0,0,7.0675670514600375,4.71830645976308,4.538482565211669,0.0
2023-07-10 07:00:00,sandy,2023,-0.02112626393209932,-0.02112626393209932,-1,-1,GBRT,7,0,0,6.961944041187434,4.71830645976308,4.697180195830981,0.0
2023-07-11 07:00:00,sandy,2023,0.13296626903055608,0.13296626903055608,-1,-1,GBRT,7,0,0,7.523781176422247,4.71830645976308,4.851272728793636,0.0
2023-07-12 07:00:00,sandy,2023,0.2725230642441748,0.2725230642441748,-1,-1,GBRT,7,0,0,7.806608352298979,4.71830645976308,4.990829524007255,0.0
2023-07-13 07:00:00,sandy,2023,0.3932433744171922,0.3932433744171922,-1,-1,GBRT,7,0,0,7.714035948667738,4.71830645976308,5.1115498341802725,22.8
2023-07-14 07:00:00,sandy,2023,0.07948971683048758,0.07948971683048758,-999,-999,GBRT,7,54.83194134036433,0,2.9961159428327533,4.71830645976308,4.797796176593568,0.0
2023-07-15 07:00:00,sandy,2023,-1.1964544563242623,-1.1964544563242623,-1,-1,GBRT,7,0,54.83194134036433,5.390782029334142,4.71830645976308,3.5218520034388177,0.0
2023-07-16 07:00:00,sandy,2023,-1.1939461722885267,-1.1939461722885267,-1,-1,GBRT,7,0,0,7.1090569971804145,4.71830645976308,3.5243602874745537,0.0
2023-07-17 07:00:00,sandy,2023,-0.9300984428327561,-0.9300984428327561,-1,-1,GBRT,7,0,0,6.608581357186508,4.71830645976308,3.7882080169303243,0.0
2023-07-18 07:00:00,sandy,2023,-0.6233160761924351,-0.6233160761924351,-1,-1,GBRT,7,0,0,7.5003116982488045,4.71830645976308,4.094990383570646,0.0
2023-07-19 07:00:00,sandy,2023,-0.35253986945545684,-0.35253986945545684,-1,-1,GBRT,7,0,0,7.063404491828016,4.71830645976308,4.365766590307623,0.0
2023-07-20 07:00:00,sandy,2023,-0.10780446911742386,-0.10780446911742386,-1,-1,GBRT,7,0,0,7.949048805371062,4.71830645976308,4.610501990645656,0.0
2023-07-21 07:00:00,sandy,2023,0.04756736385806146,0.04756736385806146,-999,-999,GBRT,7,71.47389407125273,0,6.202164075023188,4.71830645976308,4.765873823621142,0.0
