timestamp,soil_texture,scenario,r,last_r,kp,ki,irrigation_strategy,irrigation_frequency,irrigation,last_irrigation,et0,opt_avg,obs_avg,daily_pluv
2021-07-11 07:00:00,sandy,2021,0.22279779625051407,0.22279779625051407,-999,-999,GBRT,1,7.668275895436537,0,7.909412676835701,4.71830645976308,4.9411042560135945,0.0
2021-07-12 07:00:00,sandy,2021,0.20749450893486923,0.20749450893486923,-999,-999,GBRT,1,9.420389526073127,7.668275895436537,8.171899400888595,4.71830645976308,4.925800968697949,0.0
2021-07-13 07:00:00,sandy,2021,0.08844276922359019,0.08844276922359019,-999,-999,GBRT,1,9.007042266974992,9.420389526073127,7.307248568315713,4.71830645976308,4.8067492289866705,49.2
2021-07-14 07:00:00,sandy,2021,-1.2327627003044022,-1.2327627003044022,-999,-999,GBRT,1,0,9.007042266974992,3.7200181370317593,4.71830645976308,3.485543759458678,0.0
2021-07-15 07:00:00,sandy,2021,-1.0524045216159492,-1.0524045216159492,-999,-999,GBRT,1,0,0,6.588938290136868,4.71830645976308,3.665901938147131,0.0
2021-07-16 07:00:00,sandy,2021,-0.86739323490722,-0.86739323490722,-999,-999,GBRT,1,0,0,4.2070949143533625,4.71830645976308,3.8509132248558604,10.8
2021-07-17 07:00:00,sandy,2021,-1.0090043750746482,-1.0090043750746482,-999,-999,GBRT,1,0,0,1.7206288405645938,4.71830645976308,3.709302084688432,0.8
2021-07-18 07:00:00,sandy,2021,-0.9306008890916105,-0.9306008890916105,-999,-999,GBRT,1,0,0,2.3398193330169916,4.71830645976308,3.78770557067147,0.0
2021-07-19 07:00:00,sandy,2021,-0.6674476782415261,-0.6674476782415261,-999,-999,GBRT,1,0,0,5.542148180411579,4.71830645976308,4.050858781521554,0.0
2021-07-20 07:00:00,sandy,2021,-0.3952935495419665,-0.3952935495419665,-999,-999,GBRT,1,0,0,6.336708517861463,4.71830645976308,4.323012910221114,0.0
2021-07-21 07:00:00,sandy,2021,-0.1348915707495027,-0.1348915707495027,-999,-999,GBRT,1,6.3078959665479974,0,7.723088615724408,4.71830645976308,4.583414889013578,0.0
2021-07-22 07:00:00,sandy,2021,-0.11438542423559256,-0.11438542423559256,-999,-999,GBRT,1,6.172058483786415,6.3078959665479974,6.384988487195638,4.71830645976308,4.603921035527487,0.0
2021-07-23 07:00:00,sandy,2021,-0.08506318789795404,-0.08506318789795404,-999,-999,GBRT,1,6.677855143005477,6.172058483786415,6.724001721462045,4.71830645976308,4.633243271865126,0.0
2021-07-24 07:00:00,sandy,2021,-0.08613888736989321,-0.08613888736989321,-999,-999,GBRT,1,7.163998830874492,6.677855143005477,6.639604206034317,4.71830645976308,4.632167572393187,0.0
2021-07-25 07:00:00,sandy,2021,-0.12440313998524326,-0.12440313998524326,-999,-999,GBRT,1,6.917207616099339,7.163998830874492,6.068344799075018,4.71830645976308,4.593903319777837,0.0
2021-07-26 07:00:00,sandy,2021,-0.21831989695206494,-0.21831989695206494,-999,-999,GBRT,1,9.63843299354862,6.917207616099339,3.7441148307248353,4.71830645976308,4.499986562811015,0.0
2021-07-27 07:00:00,sandy,2021,-0.3372253177375862,-0.3372253177375862,-999,-999,GBRT,1,5.896260859740445,9.63843299354862,5.25782491390273,4.71830645976308,4.3810811420254945,1.0
2021-07-28 07:00:00,sandy,2021,-0.3837290355285884,-0.3837290355285884,-999,-999,GBRT,1,6.09380965590628,5.896260859740445,4.067188753317478,4.71830645976308,4.334577424234492,0.0
2021-07-29 07:00:00,sandy,2021,-0.36345079361200416,-0.36345079361200416,-999,-999,GBRT,1,5.988602888843441,6.09380965590628,5.501441403272102,4.71830645976308,4.354855666151076,0.0
2021-07-30 07:00:00,sandy,2021,-0.2677614754528528,-0.2677614754528528,-999,-999,GBRT,1,6.262027801254123,5.988602888843441,7.363960029273559,4.71830645976308,4.450544984310228,0.0
2021-07-31 07:00:00,sandy,2021,-0.16528251165786975,-0.16528251165786975,-999,-999,GBRT,1,7.354358955728587,6.262027801254123,8.127164249908118,4.71830645976308,4.553023948105211,0.0
