timestamp,air_temperature
1657753200,18.765
1657756800,18.125
1657760400,17.665
1657764000,17.295
1657767600,16.795
1657771200,17.855
1657774800,21.245
1657778400,24.685
1657782000,28.625
1657785600,31.125
1657789200,31.29
1657792800,32.865
1657796400,34.15
1657800000,34.745
1657803600,34.08
1657807200,34.145
1657810800,33.77
1657814400,33.33
1657818000,32.08
1657821600,29.015
1657825200,22.65
1657828800,20.315
1657832400,20.43
1657836000,21.55
1657839600,22.075
1657843200,22.66
1657846800,22.23
1657850400,21.815
1657854000,21.27
1657857600,21.67
1657861200,24.95
1657864800,28.505
1657868400,32.44
1657872000,32.465
1657875600,33.515
1657879200,34.43
1657882800,35.595
1657886400,36.71
1657890000,37.895
1657893600,35.63
1657897200,35.005
1657900800,34.725
1657904400,34.24
1657908000,31.84
1657911600,26.765
1657915200,24.98
1657918800,22.2
1657922400,23.215
1657926000,22.535
1657929600,19.52
1657933200,19.42
1657936800,18.31
1657940400,16.99
1657944000,18.42
1657947600,24.285
1657951200,27.79
1657954800,28.27
1657958400,29.93
1657962000,31.93
1657965600,33.01
1657969200,33.27
1657972800,34.175
1657976400,34.345
1657980000,33.96
1657983600,33.435
1657987200,32.39
1657990800,31.215
1657994400,29.25
1657998000,24.68
1658001600,22.15
1658005200,22.685
1658008800,21.795
1658012400,21.685
1658016000,21.54
1658019600,19.41
1658023200,18.77
1658026800,20.035
1658030400,20.535
1658034000,23.83
1658037600,26.61
1658041200,29.05
1658044800,29.23
1658048400,29.57
1658052000,30.66
1658055600,31.21
1658059200,31.87
1658062800,31.885
1658066400,31.515
1658070000,31.62
1658073600,31.245
1658077200,30.34
1658080800,28.38
1658084400,24.605
1658088000,21.995
1658091600,20.315
1658095200,20.325
1658098800,19.785
1658102400,19.985
1658106000,19.655
1658109600,19.37
1658113200,18.94
1658116800,18.685
1658120400,22.29
1658124000,25.555
1658127600,28.445
1658131200,29.06
1658134800,29.575
1658138400,30.605
1658142000,31.47
1658145600,32.185
1658149200,32.78
1658152800,32.695
1658156400,32.455
1658160000,31.97
1658163600,31.025
1658167200,28.06
1658170800,23.19
1658174400,19.795
1658178000,19.38
1658181600,19.75
1658185200,19.995
1658188800,19.45
1658192400,19.115
1658196000,18.6
1658199600,18.46
1658203200,18.655
1658206800,21.73
1658210400,25.12
1658214000,30.1
1658217600,30.83
1658221200,31.41
1658224800,32.075
1658228400,32.66
1658232000,33.505
1658235600,33.725
1658239200,33.89
1658242800,33.595
1658246400,33.075
1658250000,32.325
1658253600,28.77
1658257200,22.33
1658260800,20.225
1658264400,20.69
1658268000,20.555
1658271600,20.175
1658275200,19.115
1658278800,18.505
1658282400,18.255
1658286000,17.92
1658289600,18.655
1658293200,22.08
1658296800,25.5
1658300400,28.825
1658304000,29.695
1658307600,31.79
1658311200,33.47
1658314800,34.47
1658318400,34.62
1658322000,35.745
1658325600,36.37
1658329200,35.565
1658332800,33.895
1658336400,32.945
1658340000,30.19
1658343600,24.315
1658347200,22.235
1658350800,22.46
1658354400,22.8
1658358000,22.65
1658361600,21.505
1658365200,21.1
1658368800,20.885
1658372400,19.95
1658376000,20.57
1658379600,24.205
1658383200,27.445
1658386800,31.0
1658390400,31.045
1658394000,32.355
1658397600,33.84
1658401200,35.32
1658404800,35.66
1658408400,35.91
1658412000,35.185
1658415600,34.85
1658419200,34.29
1658422800,33.345
1658426400,30.14
1658430000,24.445
1658433600,23.74
1658437200,24.21
1658440800,24.685
1658444400,24.485
1658448000,22.475
1658451600,20.315
1658455200,21.415
1658458800,22.11
1658462400,22.42
1658466000,25.335
1658469600,28.18
1658473200,31.685
1658476800,31.32
1658480400,32.635
1658484000,34.355
1658487600,35.815
1658491200,36.535
1658494800,36.985
1658498400,36.825
1658502000,36.305
1658505600,35.94
1658509200,33.105
1658512800,28.93
1658516400,24.505
1658520000,24.02
1658523600,22.21
1658527200,20.875
