time_total_s,status,rmse,config__pidKP,config__pidKI
1194.4484255313873,success,0.28651915273030293,5.630665967731628,20.47618419596919
1251.5937194824219,success,0.20130989074942085,12.34614797268513,4.40789238225808
1237.8038594722748,success,0.19123572783701454,11.440965029894743,3
1201.6990423202515,success,0.2785228540736391,3.10660319085369,16.829191111415966
1240.3561701774597,success,0.19605336243876378,10.594003319616867,3.547122788947071
1213.1265575885773,success,0.20408674172852487,17.76839969331001,3
1227.8618063926697,success,0.1923908661400156,13.193109682963007,3
1277.5078592300415,success,0.29656116669555904,24.940765964607063,19.53820380439348
1265.5878670215607,success,0.19268581171349247,13.242163310174229,3
1256.9433007240295,success,0.2104555962525455,18.7648794540968,3.5156771506446995
1238.7594759464264,success,0.19226714502982667,10.544949692405645,3.061316188979136
1240.8126707077026,success,0.2587552630189883,22.487393570658586,10.880653840607096
1206.7944040298462,success,0.2002277550203047,12.02357741584203,4.290504650935722
1227.975108385086,success,0.19212104476853345,13.2567595181941,3
1232.3263041973114,success,0.19128006379825965,11.382459377420929,3
1272.1746644973755,success,0.20574175097110498,13.2567595181941,4.8141110722052485
1249.5037701129913,success,0.20899006535740186,12.33297970330627,5.429096768364493
1263.4897067546844,success,0.1921573546553669,10.431939051535588,3
1251.1450657844543,success,0.19113198391771613,11.763535586737843,3
1251.154724597931,success,0.19517750737300368,9.059454594476474,3
1271.3762032985687,success,0.20050317830820158,11.891989980940153,4.249856152985955
1239.9481279850006,success,0.19081904212551187,11.895123021639721,3
1230.4206359386444,success,0.26286406961745196,6.450955350303852,14.077244244319582
1257.3392617702484,success,0.3060793742616785,27.77990130784947,22.293546151737644
1251.0507054328918,success,0.24325953718513543,7.975938514334613,10.576611965798637
1253.4368119239807,success,0.24216636644882386,5.457264580396577,7.706719700486035
1273.5745978355408,success,0.22707254028696805,17.648697936304053,6.838591285241228
1269.562902212143,success,0.19600311739314308,11.303037813061852,3.698014690346654
1265.120258808136,success,0.19190516142342537,11.750699198333807,3.1345826980478386
1237.9410965442657,success,0.19291290929267757,12.75018176538737,3.1486551809437837
1266.1129071712494,success,0.2526089233583827,13.333146081263045,12.362970312805457
1264.911241054535,success,0.19262826011032952,13.390556945122047,3.051650290021195
1220.3909742832184,success,0.2136655765017679,11.447066159726404,6.338418241532564
1234.541617155075,success,0.2619896186687598,7.533765540733109,13.951217270628192
1275.838231086731,success,0.22969432783937158,15.16542198031315,8.20572102157967
1214.385416507721,success,0.2603352528220726,3.5456769092935705,6.271873037423271
1257.0198123455048,success,0.2698816427738365,9.953304352361794,15.693408825723653
1257.7801196575165,success,0.25335697762205617,17.923626545636594,11.293906926052593
1268.4674444198608,success,0.19364557640084779,14.102154563647158,3.037602700200318
1242.293440580368,success,0.19128178248474445,12.272549362920705,3.02815489697324
1245.933580160141,success,0.21018274511364174,9.772517894980098,5.520880916799393
1266.8749556541443,success,0.2333058969190768,8.49614027085104,9.11961127077462
1257.4210860729218,success,0.22738948740479586,11.398488330071157,8.460565417690706
1233.1295580863953,success,0.223649381956967,6.0407082302864294,4.7371146197281
1264.1917493343353,success,0.23863891586679548,15.18157363620403,9.517839199784797
1262.5572123527527,success,0.21919037384698936,11.759486288790509,7.271774298880805
1235.290232181549,success,0.21911684128926168,19.117273160413536,5.019514322565
1211.5118100643158,success,0.3027678432860087,5.328035076307428,26.922489826004803
1248.7663033008575,success,0.19922829844424372,12.285523801106917,4.142622961169346
1218.7460923194885,success,0.1911702289294977,11.504722242172525,3
1219.8875966072083,success,0.19785616255581479,11.17563718956209,3.969711368108861
1226.3947455883026,success,0.19143153352901582,12.614608853717353,3
1252.5289838314056,success,0.19161489378806457,12.786783246494693,3
1246.761623620987,success,0.19580622121941743,11.00346279678475,3.7010082964180078
1241.845798254013,success,0.1912856833104682,12.51738697075261,3
1243.8366084098816,success,0.19746094465473935,11.272859072526831,3.909828323165657
1229.0848965644836,success,0.1983896880515529,11.679093889861795,4.050896781707044
1253.4432184696198,success,0.1910583504602315,12.111152153417647,3
1232.2427849769592,success,0.1953709031439694,10.958192589302733,3.4643935453479346
1233.043920993805,success,0.19194845049933912,12.832053453976709,3
1268.0246860980988,success,0.1932824420763095,12.889782285401388,3.228213760412625
1235.4547379016876,success,0.1915959384525197,10.900463757878054,3
1224.9305593967438,success,0.19378037944216514,10.97196678434749,3.3766609491828925
