"date","fieldName","sectorName","yy","value"
"2021-06-29 00:00:00","Fondo ERRANO","T0",-60,-90.38414599583
"2021-06-29 00:00:00","Fondo Errano_T0_2021","T0",-20,-55.9893448412706
"2021-06-29 00:00:00","Fondo ERRANO","T0",-20,-55.9893448412706
"2021-06-30 00:00:00","Fondo ERRANO","T0",-60,-97.2151656188667
"2021-06-30 00:00:00","Fondo ERRANO","T0",-20,-59.2052421230744
"2021-06-30 00:00:00","Fondo Errano_T0_2021","T0",-20,-59.2052421230744
"2021-07-01 00:00:00","Fondo ERRANO","T0",-60,-103.245731602273
"2021-07-01 00:00:00","Fondo Errano_T0_2021","T0",-20,-62.3666350917483
"2021-07-01 00:00:00","Fondo ERRANO","T0",-20,-62.3666350917483
"2021-07-02 00:00:00","Fondo ERRANO","T0",-20,-65.1312518087467
"2021-07-02 00:00:00","Fondo Errano_T0_2021","T0",-20,-65.1312518087467
"2021-07-02 00:00:00","Fondo ERRANO","T0",-60,-107.931729557675
"2021-07-03 00:00:00","Fondo ERRANO","T0",-20,-67.0584678577392
"2021-07-03 00:00:00","Fondo Errano_T0_2021","T0",-20,-67.0584678577392
"2021-07-03 00:00:00","Fondo ERRANO","T0",-60,-111.632774848033
"2021-07-04 00:00:00","Fondo ERRANO","T0",-60,-117.343765004536
"2021-07-04 00:00:00","Fondo ERRANO","T0",-20,-67.8551461604991
"2021-07-04 00:00:00","Fondo Errano_T0_2021","T0",-20,-67.8551461604991
"2021-07-05 00:00:00","Fondo Errano_T0_2021","T0",-20,-68.6338905229189
"2021-07-05 00:00:00","Fondo ERRANO","T0",-60,-120.01242103171
"2021-07-05 00:00:00","Fondo ERRANO","T0",-20,-68.6338905229189
"2021-07-06 00:00:00","Fondo Errano_T0_2021","T0",-20,-69.0968990042107
"2021-07-06 00:00:00","Fondo ERRANO","T0",-20,-69.0968990042107
"2021-07-06 00:00:00","Fondo ERRANO","T0",-60,-120.157554379067
"2021-07-07 00:00:00","Fondo ERRANO","T0",-60,-128.844792180794
"2021-07-07 00:00:00","Fondo ERRANO","T0",-20,-68.7823237361444
"2021-07-07 00:00:00","Fondo Errano_T0_2021","T0",-20,-68.7823237361444
"2021-07-08 00:00:00","Fondo Errano_T0_2021","T0",-20,-68.7134413398658
"2021-07-08 00:00:00","Fondo ERRANO","T0",-20,-68.7134413398658
"2021-07-08 00:00:00","Fondo ERRANO","T0",-60,-132.629568802145
"2021-07-09 00:00:00","Fondo ERRANO","T0",-60,-134.868699076444
"2021-07-09 00:00:00","Fondo Errano_T0_2021","T0",-20,-69.9541355900752
"2021-07-09 00:00:00","Fondo ERRANO","T0",-20,-69.9541355900752
"2021-07-10 00:00:00","Fondo ERRANO","T0",-20,-72.3636009103375
"2021-07-10 00:00:00","Fondo ERRANO","T0",-60,-138.065691074739
"2021-07-10 00:00:00","Fondo Errano_T0_2021","T0",-20,-72.3636009103375
"2021-07-11 00:00:00","Fondo ERRANO","T0",-20,-73.934305960237
"2021-07-11 00:00:00","Fondo ERRANO","T0",-60,-143.419211619361
"2021-07-11 00:00:00","Fondo Errano_T0_2021","T0",-20,-73.934305960237
"2021-07-12 00:00:00","Fondo Errano_T0_2021","T0",-20,-75.3251696829332
"2021-07-12 00:00:00","Fondo ERRANO","T0",-60,-147.410900039843
"2021-07-12 00:00:00","Fondo ERRANO","T0",-20,-75.3251696829332
"2021-07-13 00:00:00","Fondo ERRANO","T0",-60,-141.686165195276
"2021-07-13 00:00:00","Fondo ERRANO","T0",-20,-60.4755948941897
"2021-07-13 00:00:00","Fondo Errano_T0_2021","T0",-20,-60.4755948941897
"2021-07-14 00:00:00","Fondo ERRANO","T0",-20,-30.1862280999845
"2021-07-14 00:00:00","Fondo ERRANO","T0",-60,-104.560914106941
"2021-07-14 00:00:00","Fondo Errano_T0_2021","T0",-20,-30.1862280999845
"2021-07-15 00:00:00","Fondo ERRANO","T0",-60,-98.9435771875499
"2021-07-15 00:00:00","Fondo ERRANO","T0",-20,-27.8557746074099
"2021-07-15 00:00:00","Fondo Errano_T0_2021","T0",-20,-27.8557746074099
"2021-07-16 00:00:00","Fondo ERRANO","T0",-20,-26.9124235250486
"2021-07-16 00:00:00","Fondo Errano_T0_2021","T0",-20,-26.9124235250486
"2021-07-16 00:00:00","Fondo ERRANO","T0",-60,-98.1763924065865
"2021-07-17 00:00:00","Fondo Errano_T0_2021","T0",-20,-25.2533434197907
"2021-07-17 00:00:00","Fondo ERRANO","T0",-60,-96.1741918119162
"2021-07-17 00:00:00","Fondo ERRANO","T0",-20,-25.2533434197907
"2021-07-18 00:00:00","Fondo ERRANO","T0",-20,-24.458685981562
"2021-07-18 00:00:00","Fondo Errano_T0_2021","T0",-20,-24.458685981562
"2021-07-18 00:00:00","Fondo ERRANO","T0",-60,-94.0904251202475
"2021-07-19 00:00:00","Fondo Errano_T0_2021","T0",-20,-24.0984103746937
"2021-07-19 00:00:00","Fondo ERRANO","T0",-60,-92.2245027098602
"2021-07-19 00:00:00","Fondo ERRANO","T0",-20,-24.0984103746937
"2021-07-20 00:00:00","Fondo ERRANO","T0",-20,-24.287536986973
"2021-07-20 00:00:00","Fondo ERRANO","T0",-60,-92.352333098196
"2021-07-20 00:00:00","Fondo Errano_T0_2021","T0",-20,-24.287536986973
"2021-07-21 00:00:00","Fondo Errano_T0_2021","T0",-20,-25.2096408999162
"2021-07-21 00:00:00","Fondo ERRANO","T0",-20,-25.2096408999162
"2021-07-21 00:00:00","Fondo ERRANO","T0",-60,-96.2282729916629
"2021-07-22 00:00:00","Fondo Errano_T0_2021","T0",-20,-26.5556418430574
"2021-07-22 00:00:00","Fondo ERRANO","T0",-60,-98.4533852783403
"2021-07-22 00:00:00","Fondo ERRANO","T0",-20,-26.5556418430574
"2021-07-23 00:00:00","Fondo Errano_T0_2021","T0",-20,-28.7788795408785
"2021-07-23 00:00:00","Fondo ERRANO","T0",-60,-103.011222249562
"2021-07-23 00:00:00","Fondo ERRANO","T0",-20,-28.7788795408785
"2021-07-24 00:00:00","Fondo Errano_T0_2021","T0",-20,-33.9047927707903
"2021-07-24 00:00:00","Fondo ERRANO","T0",-60,-105.890878294447
"2021-07-24 00:00:00","Fondo ERRANO","T0",-20,-33.9047927707903
"2021-07-25 00:00:00","Fondo ERRANO","T0",-20,-42.1436806091383
"2021-07-25 00:00:00","Fondo ERRANO","T0",-60,-108.796218693831
"2021-07-25 00:00:00","Fondo Errano_T0_2021","T0",-20,-42.1436806091383
"2021-07-26 00:00:00","Fondo Errano_T0_2021","T0",-20,-48.469799270882
"2021-07-26 00:00:00","Fondo ERRANO","T0",-20,-48.469799270882
"2021-07-26 00:00:00","Fondo ERRANO","T0",-60,-112.394338584933
"2021-07-27 00:00:00","Fondo Errano_T0_2021","T0",-20,-47.565513528428
"2021-07-27 00:00:00","Fondo ERRANO","T0",-20,-47.565513528428
"2021-07-27 00:00:00","Fondo ERRANO","T0",-60,-107.898622745789
"2021-07-28 00:00:00","Fondo Errano_T0_2021","T0",-20,-48.7311819540602
"2021-07-28 00:00:00","Fondo ERRANO","T0",-60,-99.2158089753953
"2021-07-28 00:00:00","Fondo ERRANO","T0",-20,-48.7311819540602
"2021-07-29 00:00:00","Fondo Errano_T0_2021","T0",-20,-51.4458113347163
"2021-07-29 00:00:00","Fondo ERRANO","T0",-60,-93.1530928703452
"2021-07-29 00:00:00","Fondo ERRANO","T0",-20,-51.4458113347163
"2021-07-30 00:00:00","Fondo ERRANO","T0",-20,-54.0233279585571
"2021-07-30 00:00:00","Fondo Errano_T0_2021","T0",-20,-54.0233279585571
"2021-07-30 00:00:00","Fondo ERRANO","T0",-60,-83.902284778902
"2021-07-31 00:00:00","Fondo ERRANO","T0",-60,-83.4611672524724
"2021-07-31 00:00:00","Fondo Errano_T0_2021","T0",-20,-55.3099198043323
"2021-07-31 00:00:00","Fondo ERRANO","T0",-20,-55.3099198043323
"2021-08-01 00:00:00","Fondo Errano_T0_2021","T0",-20,-54.050743919733
"2021-08-01 00:00:00","Fondo ERRANO","T0",-20,-54.050743919733
"2021-08-01 00:00:00","Fondo ERRANO","T0",-60,-82.0661904345608
"2021-08-02 00:00:00","Fondo Errano_T0_2021","T0",-20,-56.6155253515454
"2021-08-02 00:00:00","Fondo ERRANO","T0",-60,-84.7964308578887
"2021-08-02 00:00:00","Fondo ERRANO","T0",-20,-56.6155253515454
"2021-08-03 00:00:00","Fondo ERRANO","T0",-60,-85.9703255172208
"2021-08-03 00:00:00","Fondo Errano_T0_2021","T0",-20,-59.1411501497573
"2021-08-03 00:00:00","Fondo ERRANO","T0",-20,-59.1411501497573
"2021-08-04 00:00:00","Fondo Errano_T0_2021","T0",-20,-60.4055744315757
"2021-08-04 00:00:00","Fondo ERRANO","T0",-20,-60.4055744315757
"2021-08-04 00:00:00","Fondo ERRANO","T0",-60,-88.7859746366589
"2021-08-05 00:00:00","Fondo Errano_T0_2021","T0",-20,-60.8342816946616
"2021-08-05 00:00:00","Fondo ERRANO","T0",-20,-60.8342816946616
"2021-08-05 00:00:00","Fondo ERRANO","T0",-60,-85.6424444893974
"2021-08-06 00:00:00","Fondo ERRANO","T0",-20,-61.7398649117944
"2021-08-06 00:00:00","Fondo ERRANO","T0",-60,-83.2663533053855
"2021-08-06 00:00:00","Fondo Errano_T0_2021","T0",-20,-61.7398649117944
"2021-08-07 00:00:00","Fondo ERRANO","T0",-20,-62.7830101957301
"2021-08-07 00:00:00","Fondo ERRANO","T0",-60,-82.7968894557412
"2021-08-07 00:00:00","Fondo Errano_T0_2021","T0",-20,-62.7830101957301
"2021-08-08 00:00:00","Fondo Errano_T0_2021","T0",-20,-63.8252872026261
"2021-08-08 00:00:00","Fondo ERRANO","T0",-60,-85.056910550787
"2021-08-08 00:00:00","Fondo ERRANO","T0",-20,-63.8252872026261
"2021-08-09 00:00:00","Fondo Errano_T0_2021","T0",-20,-66.18718872505
"2021-08-09 00:00:00","Fondo ERRANO","T0",-20,-66.18718872505
"2021-08-09 00:00:00","Fondo ERRANO","T0",-60,-90.8552653230345
"2021-08-10 00:00:00","Fondo Errano_T0_2021","T0",-20,-67.9499274338775
"2021-08-10 00:00:00","Fondo ERRANO","T0",-20,-67.9499274338775
"2021-08-10 00:00:00","Fondo ERRANO","T0",-60,-92.7857198373974
"2021-08-11 00:00:00","Fondo ERRANO","T0",-20,-68.7033283975567
"2021-08-11 00:00:00","Fondo ERRANO","T0",-60,-86.7900164377944
"2021-08-11 00:00:00","Fondo Errano_T0_2021","T0",-20,-68.7033283975567
"2021-08-12 00:00:00","Fondo Errano_T0_2021","T0",-20,-69.0442834030518
"2021-08-12 00:00:00","Fondo ERRANO","T0",-20,-69.0442834030518
"2021-08-12 00:00:00","Fondo ERRANO","T0",-60,-83.6203000183154
"2021-08-13 00:00:00","Fondo Errano_T0_2021","T0",-20,-69.4667715176139
"2021-08-13 00:00:00","Fondo ERRANO","T0",-20,-69.4667715176139
"2021-08-13 00:00:00","Fondo ERRANO","T0",-60,-81.0826625509902
"2021-08-14 00:00:00","Fondo ERRANO","T0",-60,-79.7239443640535
"2021-08-14 00:00:00","Fondo ERRANO","T0",-20,-70.4610852639009
"2021-08-14 00:00:00","Fondo Errano_T0_2021","T0",-20,-70.4610852639009
"2021-08-15 00:00:00","Fondo ERRANO","T0",-60,-80.5661261562128
"2021-08-15 00:00:00","Fondo ERRANO","T0",-20,-71.6156488862614
"2021-08-15 00:00:00","Fondo Errano_T0_2021","T0",-20,-71.6156488862614
"2021-08-16 00:00:00","Fondo Errano_T0_2021","T0",-20,-73.694533252689
"2021-08-16 00:00:00","Fondo ERRANO","T0",-20,-73.694533252689
"2021-08-16 00:00:00","Fondo ERRANO","T0",-60,-82.3761843481161
"2021-08-17 00:00:00","Fondo Errano_T0_2021","T0",-20,-76.2443915241622
"2021-08-17 00:00:00","Fondo ERRANO","T0",-20,-76.2443915241622
"2021-08-17 00:00:00","Fondo ERRANO","T0",-60,-88.0717089294682
"2021-08-18 00:00:00","Fondo Errano_T0_2021","T0",-20,-79.3700014114625
"2021-08-18 00:00:00","Fondo ERRANO","T0",-20,-79.3700014114625
"2021-08-18 00:00:00","Fondo ERRANO","T0",-60,-99.4828996455544
"2021-08-19 00:00:00","Fondo Errano_T0_2021","T0",-20,-81.8834844203565
"2021-08-19 00:00:00","Fondo ERRANO","T0",-60,-105.056381242711
"2021-08-19 00:00:00","Fondo ERRANO","T0",-20,-81.8834844203565
"2021-08-20 00:00:00","Fondo ERRANO","T0",-20,-83.8655293546228
"2021-08-20 00:00:00","Fondo ERRANO","T0",-60,-107.598092418946
"2021-08-20 00:00:00","Fondo Errano_T0_2021","T0",-20,-83.8655293546228
"2021-08-21 00:00:00","Fondo ERRANO","T0",-20,-84.5691371893153
"2021-08-21 00:00:00","Fondo Errano_T0_2021","T0",-20,-84.5691371893153
"2021-08-21 00:00:00","Fondo ERRANO","T0",-60,-106.907883279851
"2021-08-22 00:00:00","Fondo Errano_T0_2021","T0",-20,-85.0413239359566
"2021-08-22 00:00:00","Fondo ERRANO","T0",-20,-85.0413239359566
"2021-08-22 00:00:00","Fondo ERRANO","T0",-60,-105.880442051255
"2021-08-23 00:00:00","Fondo ERRANO","T0",-60,-101.398518993392
"2021-08-23 00:00:00","Fondo ERRANO","T0",-20,-70.7336948161191
"2021-08-23 00:00:00","Fondo Errano_T0_2021","T0",-20,-70.7336948161191
"2021-08-24 00:00:00","Fondo ERRANO","T0",-20,-55.9994551291182
"2021-08-24 00:00:00","Fondo Errano_T0_2021","T0",-20,-55.9994551291182
"2021-08-24 00:00:00","Fondo ERRANO","T0",-60,-86.2489788358191
"2021-08-25 00:00:00","Fondo ERRANO","T0",-60,-79.4979331495993
"2021-08-25 00:00:00","Fondo Errano_T0_2021","T0",-20,-57.0976364001288
"2021-08-25 00:00:00","Fondo ERRANO","T0",-20,-57.0976364001288
"2021-08-26 00:00:00","Fondo ERRANO","T0",-60,-76.0310487927208
"2021-08-26 00:00:00","Fondo ERRANO","T0",-20,-58.1606313943726
"2021-08-26 00:00:00","Fondo Errano_T0_2021","T0",-20,-58.1606313943726
"2021-08-27 00:00:00","Fondo Errano_T0_2021","T0",-20,-57.6914121842624
"2021-08-27 00:00:00","Fondo ERRANO","T0",-20,-57.6914121842624
"2021-08-27 00:00:00","Fondo ERRANO","T0",-60,-72.7913367319654
"2021-08-28 00:00:00","Fondo ERRANO","T0",-20,-57.831994640335
"2021-08-28 00:00:00","Fondo Errano_T0_2021","T0",-20,-57.831994640335
"2021-08-28 00:00:00","Fondo ERRANO","T0",-60,-65.7634411919551
"2021-08-29 00:00:00","Fondo Errano_T0_2021","T0",-20,-56.5443326564232
"2021-08-29 00:00:00","Fondo ERRANO","T0",-20,-56.5443326564232
"2021-08-29 00:00:00","Fondo ERRANO","T0",-60,-61.0326095741415
"2021-08-30 00:00:00","Fondo Errano_T0_2021","T0",-20,-56.2643592530186
"2021-08-30 00:00:00","Fondo ERRANO","T0",-20,-56.2643592530186
"2021-08-30 00:00:00","Fondo ERRANO","T0",-60,-57.5911328380369
"2021-08-31 00:00:00","Fondo ERRANO","T0",-20,-52.6979891302329
"2021-08-31 00:00:00","Fondo Errano_T0_2021","T0",-20,-52.6979891302329
"2021-08-31 00:00:00","Fondo ERRANO","T0",-60,-55.7198294016461
"2021-09-01 00:00:00","Fondo Errano_T0_2021","T0",-20,-42.2061465010411
"2021-09-01 00:00:00","Fondo ERRANO","T0",-20,-42.2061465010411
"2021-09-01 00:00:00","Fondo ERRANO","T0",-60,-48.4399784096228
"2021-09-02 00:00:00","Fondo ERRANO","T0",-20,-38.1071707457554
"2021-09-02 00:00:00","Fondo Errano_T0_2021","T0",-20,-38.1071707457554
"2021-09-02 00:00:00","Fondo ERRANO","T0",-60,-42.667960145607
"2021-09-03 00:00:00","Fondo ERRANO","T0",-20,-36.1781094962565
"2021-09-03 00:00:00","Fondo Errano_T0_2021","T0",-20,-36.1781094962565
"2021-09-03 00:00:00","Fondo ERRANO","T0",-60,-40.509263225189
"2021-09-04 00:00:00","Fondo ERRANO","T0",-20,-34.9855494574454
"2021-09-04 00:00:00","Fondo Errano_T0_2021","T0",-20,-34.9855494574454
"2021-09-04 00:00:00","Fondo ERRANO","T0",-60,-39.0175875937907
"2021-09-05 00:00:00","Fondo Errano_T0_2021","T0",-20,-34.3353708310403
"2021-09-05 00:00:00","Fondo ERRANO","T0",-20,-34.3353708310403
"2021-09-05 00:00:00","Fondo ERRANO","T0",-60,-40.0434693695869
"2021-09-06 00:00:00","Fondo ERRANO","T0",-60,-39.8321358595891
"2021-09-06 00:00:00","Fondo Errano_T0_2021","T0",-20,-34.1759658548589
"2021-09-06 00:00:00","Fondo ERRANO","T0",-20,-34.1759658548589
"2021-09-07 00:00:00","Fondo ERRANO","T0",-60,-40.3439532162501
"2021-09-07 00:00:00","Fondo Errano_T0_2021","T0",-20,-34.2244729968779
"2021-09-07 00:00:00","Fondo ERRANO","T0",-20,-34.2244729968779
"2021-09-08 00:00:00","Fondo ERRANO","T0",-60,-39.4120133561193
"2021-09-08 00:00:00","Fondo Errano_T0_2021","T0",-20,-34.3809903498598
"2021-09-08 00:00:00","Fondo ERRANO","T0",-20,-34.3809903498598
"2021-09-09 00:00:00","Fondo ERRANO","T0",-60,-39.1350985579545
"2021-09-09 00:00:00","Fondo ERRANO","T0",-20,-34.4568693425102
"2021-09-09 00:00:00","Fondo Errano_T0_2021","T0",-20,-34.4568693425102
"2021-09-10 00:00:00","Fondo ERRANO","T0",-20,-34.7437827494312
"2021-09-10 00:00:00","Fondo Errano_T0_2021","T0",-20,-34.7437827494312
"2021-09-10 00:00:00","Fondo ERRANO","T0",-60,-38.5052985371756
"2021-09-11 00:00:00","Fondo ERRANO","T0",-60,-38.1960051806641
"2021-09-11 00:00:00","Fondo ERRANO","T0",-20,-34.9981028375055
"2021-09-11 00:00:00","Fondo Errano_T0_2021","T0",-20,-34.9981028375055
"2021-09-12 00:00:00","Fondo Errano_T0_2021","T0",-20,-35.2356008719728
"2021-09-12 00:00:00","Fondo ERRANO","T0",-20,-35.2356008719728
"2021-09-12 00:00:00","Fondo ERRANO","T0",-60,-36.9921726889542
"2021-09-13 00:00:00","Fondo ERRANO","T0",-20,-35.6132203635021
"2021-09-13 00:00:00","Fondo ERRANO","T0",-60,-36.4574039400352
"2021-09-13 00:00:00","Fondo Errano_T0_2021","T0",-20,-35.6132203635021
"2021-09-14 00:00:00","Fondo Errano_T0_2021","T0",-20,-36.0404948402124
"2021-09-14 00:00:00","Fondo ERRANO","T0",-60,-35.8656161313649
"2021-09-14 00:00:00","Fondo ERRANO","T0",-20,-36.0404948402124
"2021-09-15 00:00:00","Fondo Errano_T0_2021","T0",-20,-36.3838471484132
"2021-09-15 00:00:00","Fondo ERRANO","T0",-20,-36.3838471484132
"2021-09-15 00:00:00","Fondo ERRANO","T0",-60,-35.2350144221758
"2021-09-16 00:00:00","Fondo ERRANO","T0",-60,-34.5691505549273
"2021-09-16 00:00:00","Fondo ERRANO","T0",-20,-36.4794082051348
"2021-09-16 00:00:00","Fondo Errano_T0_2021","T0",-20,-36.4794082051348
"2021-09-17 00:00:00","Fondo Errano_T0_2021","T0",-20,-35.9080170009631
"2021-09-17 00:00:00","Fondo ERRANO","T0",-60,-34.0524964308206
"2021-09-17 00:00:00","Fondo ERRANO","T0",-20,-35.9080170009631
"2021-09-18 00:00:00","Fondo ERRANO","T0",-60,-32.8068149136526
"2021-09-18 00:00:00","Fondo ERRANO","T0",-20,-35.4624041646481
"2021-09-18 00:00:00","Fondo Errano_T0_2021","T0",-20,-35.4624041646481
"2021-09-19 00:00:00","Fondo Errano_T0_2021","T0",-20,-35.2423805976651
"2021-09-19 00:00:00","Fondo ERRANO","T0",-60,-32.229112077776
"2021-09-19 00:00:00","Fondo ERRANO","T0",-20,-35.2423805976651
"2021-09-20 00:00:00","Fondo ERRANO","T0",-20,-35.4603223114534
"2021-09-20 00:00:00","Fondo ERRANO","T0",-60,-32.0538735695795
"2021-09-20 00:00:00","Fondo Errano_T0_2021","T0",-20,-35.4603223114534
"2021-09-21 00:00:00","Fondo ERRANO","T0",-20,-35.5456460778749
"2021-09-21 00:00:00","Fondo Errano_T0_2021","T0",-20,-35.5456460778749
"2021-09-21 00:00:00","Fondo ERRANO","T0",-60,-31.6377876970968
"2021-09-22 00:00:00","Fondo ERRANO","T0",-20,-36.0845025589228
"2021-09-22 00:00:00","Fondo Errano_T0_2021","T0",-20,-36.0845025589228
"2021-09-22 00:00:00","Fondo ERRANO","T0",-60,-31.163917277312
"2021-09-23 00:00:00","Fondo ERRANO","T0",-60,-31.4292695462226
"2021-09-23 00:00:00","Fondo Errano_T0_2021","T0",-20,-36.4511203016232
"2021-09-23 00:00:00","Fondo ERRANO","T0",-20,-36.4511203016232
"2021-09-24 00:00:00","Fondo ERRANO","T0",-60,-31.2231178276211
"2021-09-24 00:00:00","Fondo ERRANO","T0",-20,-36.8510800872848
"2021-09-24 00:00:00","Fondo Errano_T0_2021","T0",-20,-36.8510800872848
"2021-09-25 00:00:00","Fondo ERRANO","T0",-60,-31.2591382612263
"2021-09-25 00:00:00","Fondo ERRANO","T0",-20,-36.8308630827878
"2021-09-25 00:00:00","Fondo Errano_T0_2021","T0",-20,-36.8308630827878
"2021-09-26 00:00:00","Fondo ERRANO","T0",-20,-33.703826618009
"2021-09-26 00:00:00","Fondo Errano_T0_2021","T0",-20,-33.703826618009
"2021-09-26 00:00:00","Fondo ERRANO","T0",-60,-30.9534577589524
"2021-09-27 00:00:00","Fondo ERRANO","T0",-20,-23.0159058138661
"2021-09-27 00:00:00","Fondo ERRANO","T0",-60,-30.0496934110766
"2021-09-27 00:00:00","Fondo Errano_T0_2021","T0",-20,-23.0159058138661
"2021-09-28 00:00:00","Fondo ERRANO","T0",-60,-28.8461030938003
"2021-09-28 00:00:00","Fondo ERRANO","T0",-20,-22.045368916405
"2021-09-28 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.045368916405
"2021-09-29 00:00:00","Fondo ERRANO","T0",-20,-21.9330683187705
"2021-09-29 00:00:00","Fondo ERRANO","T0",-60,-28.1015475604648
"2021-09-29 00:00:00","Fondo Errano_T0_2021","T0",-20,-21.9330683187705
"2021-09-30 00:00:00","Fondo Errano_T0_2021","T0",-20,-21.8934098743822
"2021-09-30 00:00:00","Fondo ERRANO","T0",-20,-21.8934098743822
"2021-09-30 00:00:00","Fondo ERRANO","T0",-60,-27.1582993988477
"2021-10-01 00:00:00","Fondo ERRANO","T0",-60,-25.9652473691489
"2021-10-01 00:00:00","Fondo ERRANO","T0",-20,-21.8532140906819
"2021-10-01 00:00:00","Fondo Errano_T0_2021","T0",-20,-21.8532140906819
"2021-10-02 00:00:00","Fondo ERRANO","T0",-20,-21.8937738643232
"2021-10-02 00:00:00","Fondo Errano_T0_2021","T0",-20,-21.8937738643232
"2021-10-02 00:00:00","Fondo ERRANO","T0",-60,-25.091473596898
"2021-10-03 00:00:00","Fondo ERRANO","T0",-60,-24.704267407642
"2021-10-03 00:00:00","Fondo ERRANO","T0",-20,-22.02679970147
"2021-10-03 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.02679970147
"2021-10-04 00:00:00","Fondo ERRANO","T0",-20,-22.0045058198154
"2021-10-04 00:00:00","Fondo ERRANO","T0",-60,-24.4344796493767
"2021-10-04 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.0045058198154
"2021-10-05 00:00:00","Fondo ERRANO","T0",-60,-23.9818055290419
"2021-10-05 00:00:00","Fondo ERRANO","T0",-20,-21.9105374421732
"2021-10-05 00:00:00","Fondo Errano_T0_2021","T0",-20,-21.9105374421732
"2021-10-06 00:00:00","Fondo ERRANO","T0",-60,-23.774292214946
"2021-10-06 00:00:00","Fondo Errano_T0_2021","T0",-20,-21.956020593702
"2021-10-06 00:00:00","Fondo ERRANO","T0",-20,-21.956020593702
"2021-10-07 00:00:00","Fondo ERRANO","T0",-20,-21.7146577595966
"2021-10-07 00:00:00","Fondo ERRANO","T0",-60,-23.7268898094409
"2021-10-07 00:00:00","Fondo Errano_T0_2021","T0",-20,-21.7146577595966
"2021-10-08 00:00:00","Fondo ERRANO","T0",-60,-23.5917597054294
"2021-10-08 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.0060000877324
"2021-10-08 00:00:00","Fondo ERRANO","T0",-20,-22.0060000877324
"2021-10-09 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.0565228841994
"2021-10-09 00:00:00","Fondo ERRANO","T0",-60,-23.3591350722657
"2021-10-09 00:00:00","Fondo ERRANO","T0",-20,-22.0565228841994
"2021-10-10 00:00:00","Fondo ERRANO","T0",-60,-23.1440038003007
"2021-10-10 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.1533777123909
"2021-10-10 00:00:00","Fondo ERRANO","T0",-20,-22.1533777123909
"2021-10-11 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.2204911726674
"2021-10-11 00:00:00","Fondo ERRANO","T0",-20,-22.2204911726674
"2021-10-11 00:00:00","Fondo ERRANO","T0",-60,-23.1987386182327
"2021-10-12 00:00:00","Fondo ERRANO","T0",-20,-22.1669861184485
"2021-10-12 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.1669861184485
"2021-10-12 00:00:00","Fondo ERRANO","T0",-60,-23.1755530056567
"2021-10-13 00:00:00","Fondo ERRANO","T0",-60,-23.1697493529754
"2021-10-13 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.2141435953148
"2021-10-13 00:00:00","Fondo ERRANO","T0",-20,-22.2141435953148
"2021-10-14 00:00:00","Fondo ERRANO","T0",-60,-23.197842267158
"2021-10-14 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.2185713546598
"2021-10-14 00:00:00","Fondo ERRANO","T0",-20,-22.2185713546598
"2021-10-15 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.4460959269911
"2021-10-15 00:00:00","Fondo ERRANO","T0",-20,-22.4460959269911
"2021-10-15 00:00:00","Fondo ERRANO","T0",-60,-23.3131492966448
"2021-10-16 00:00:00","Fondo ERRANO","T0",-20,-22.467804837145
"2021-10-16 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.467804837145
"2021-10-16 00:00:00","Fondo ERRANO","T0",-60,-23.4095257651387
"2021-10-17 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.4629652825789
"2021-10-17 00:00:00","Fondo ERRANO","T0",-60,-23.4868558755486
"2021-10-17 00:00:00","Fondo ERRANO","T0",-20,-22.4629652825789
"2021-10-18 00:00:00","Fondo ERRANO","T0",-60,-23.4948593261796
"2021-10-18 00:00:00","Fondo ERRANO","T0",-20,-22.4923672596503
"2021-10-18 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.4923672596503
"2021-10-19 00:00:00","Fondo ERRANO","T0",-60,-23.5457958932268
"2021-10-19 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.5752664928382
"2021-10-19 00:00:00","Fondo ERRANO","T0",-20,-22.5752664928382
"2021-10-20 00:00:00","Fondo ERRANO","T0",-20,-22.7048218540076
"2021-10-20 00:00:00","Fondo ERRANO","T0",-60,-23.5787615325932
"2021-10-20 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.7048218540076
"2021-10-21 00:00:00","Fondo ERRANO","T0",-20,-22.8241472873465
"2021-10-21 00:00:00","Fondo ERRANO","T0",-60,-23.7453413870861
"2021-10-21 00:00:00","Fondo Errano_T0_2021","T0",-20,-22.8241472873465
"2021-10-22 00:00:00","Fondo Errano_T0_2021","T0",-20,-23.3209074861128
"2021-10-22 00:00:00","Fondo ERRANO","T0",-60,-23.5598620149367
"2021-10-22 00:00:00","Fondo ERRANO","T0",-20,-23.3209074861128
