"date","fieldName","sectorName","detectedValueTypeId","value"
"2021-04-16 00:00:00","Fondo ERRANO","T0","AIR_TEMP",7.09354166666667
"2021-04-16 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3442.47916666667
"2021-04-16 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",9.7425
"2021-04-16 00:00:00","Fondo ERRANO","T0","WIND_SPEED",6.795
"2021-04-16 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",143.979166666667
"2021-04-16 00:00:00","Fondo ERRANO","T0","BIG",-0.763152988356787
"2021-04-16 00:00:00","Fondo ERRANO","T0","AIR_HUM",75.8520833333334
"2021-04-16 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",189.81884057971
"2021-04-17 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",181.340579710145
"2021-04-17 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",8.3325
"2021-04-17 00:00:00","Fondo ERRANO","T0","WIND_SPEED",4.665
"2021-04-17 00:00:00","Fondo ERRANO","T0","BIG",-1.35881334235451
"2021-04-17 00:00:00","Fondo ERRANO","T0","AIR_HUM",69.5791666666667
"2021-04-17 00:00:00","Fondo ERRANO","T0","BIP",43.0260436660707
"2021-04-17 00:00:00","Fondo ERRANO","T0","ET0",1.35881334235451
"2021-04-17 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3436.6875
"2021-04-17 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",157.5625
"2021-04-17 00:00:00","Fondo ERRANO","T0","AIR_TEMP",7.57041666666667
"2021-04-18 00:00:00","Fondo ERRANO","T0","BIP",45.1425395479428
"2021-04-18 00:00:00","Fondo ERRANO","T0","WIND_SPEED",3.7725
"2021-04-18 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",203.6875
"2021-04-18 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",6.36
"2021-04-18 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",125.969202898551
"2021-04-18 00:00:00","Fondo ERRANO","T0","AIR_HUM",77.4479166666667
"2021-04-18 00:00:00","Fondo ERRANO","T0","AIR_TEMP",7.88833333333334
"2021-04-18 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3436.91666666667
"2021-04-18 00:00:00","Fondo ERRANO","T0","BIG",2.11649588187211
"2021-04-18 00:00:00","Fondo ERRANO","T0","ET0",0.883504118127885
"2021-04-19 00:00:00","Fondo ERRANO","T0","AIR_TEMP",9.61458333333333
"2021-04-19 00:00:00","Fondo ERRANO","T0","BIP",44.6063335181252
"2021-04-19 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",7.305
"2021-04-19 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",177.110507246377
"2021-04-19 00:00:00","Fondo ERRANO","T0","ET0",1.43620602981761
"2021-04-19 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3441.3125
"2021-04-19 00:00:00","Fondo ERRANO","T0","WIND_SPEED",4.485
"2021-04-19 00:00:00","Fondo ERRANO","T0","AIR_HUM",75.2291666666667
"2021-04-19 00:00:00","Fondo ERRANO","T0","BIG",-0.536206029817612
"2021-04-19 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",222.145833333333
"2021-04-20 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",8.8275
"2021-04-20 00:00:00","Fondo ERRANO","T0","WIND_SPEED",5.6325
"2021-04-20 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",199.020833333333
"2021-04-20 00:00:00","Fondo ERRANO","T0","BIP",42.2208710063367
"2021-04-20 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",249.085144927536
"2021-04-20 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3448.08333333333
"2021-04-20 00:00:00","Fondo ERRANO","T0","ET0",2.38546251178849
"2021-04-20 00:00:00","Fondo ERRANO","T0","BIG",-2.38546251178849
"2021-04-20 00:00:00","Fondo ERRANO","T0","AIR_TEMP",12.2802083333333
"2021-04-20 00:00:00","Fondo ERRANO","T0","AIR_HUM",63.6375
"2021-04-21 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",202.125
"2021-04-21 00:00:00","Fondo ERRANO","T0","BIP",40.0812753058337
"2021-04-21 00:00:00","Fondo ERRANO","T0","ET0",2.13959570050301
"2021-04-21 00:00:00","Fondo ERRANO","T0","WIND_SPEED",3.345
"2021-04-21 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3457.8125
"2021-04-21 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",204.29347826087
"2021-04-21 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",6.015
"2021-04-21 00:00:00","Fondo ERRANO","T0","BIG",-2.13959570050301
"2021-04-21 00:00:00","Fondo ERRANO","T0","AIR_HUM",63.8895833333333
"2021-04-21 00:00:00","Fondo ERRANO","T0","AIR_TEMP",13.5385416666667
"2021-04-22 00:00:00","Fondo ERRANO","T0","AIR_HUM",79.4591836734694
"2021-04-22 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",233.9375
"2021-04-22 00:00:00","Fondo ERRANO","T0","BIP",43.9470345453524
"2021-04-22 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",6.6675
"2021-04-22 00:00:00","Fondo ERRANO","T0","BIG",3.86575923951869
"2021-04-22 00:00:00","Fondo ERRANO","T0","AIR_TEMP",12.4538775510204
"2021-04-22 00:00:00","Fondo ERRANO","T0","WIND_SPEED",3.765
"2021-04-22 00:00:00","Fondo ERRANO","T0","ET0",1.23424076048131
"2021-04-22 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",148.074534161491
"2021-04-22 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3457.45833333333
"2021-04-23 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",7.665
"2021-04-23 00:00:00","Fondo ERRANO","T0","BIG",-1.70685563101976
"2021-04-23 00:00:00","Fondo ERRANO","T0","AIR_HUM",78.2895833333333
"2021-04-23 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3462.6875
"2021-04-23 00:00:00","Fondo ERRANO","T0","AIR_TEMP",12.2833333333333
"2021-04-23 00:00:00","Fondo ERRANO","T0","ET0",2.30685563101976
"2021-04-23 00:00:00","Fondo ERRANO","T0","WIND_SPEED",4.815
"2021-04-23 00:00:00","Fondo ERRANO","T0","WIND_DIRECTION",154.416666666667
"2021-04-23 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",254.320652173913
"2021-04-23 00:00:00","Fondo ERRANO","T0","BIP",42.2401789143327
"2021-04-24 00:00:00","Fondo ERRANO","T0","SOLAR_RAD",290.280797101449
"2021-04-24 00:00:00","Fondo ERRANO","T0","BATTERY_TENS",3462.75
"2021-04-24 00:00:00","Fondo ERRANO","T0","BIP",39.2614039131716
"2021-04-24 00:00:00","Fondo ERRANO","T0","WIND_GUST_MAX",8.4675
"2021-04-24 00:00:00","Fondo ERRANO","T0","AIR_TEMP",13.7333333333333
"2021-04-24 00:00:00","Fondo ERRANO","T0","AIR_HUM",66.3270833333333
"2021-04-24 00:00:00","Fondo ERRANO","T0","BIG",-2.97877500116111
