"date","fieldName","sectorName","irrigation"
"2024-06-29 00:00:00","Fondo Errano 2024","T0",12.54
"2024-06-30 00:00:00","Fondo Errano 2024","T0",12.48
"2024-07-01 00:00:00","Fondo Errano 2024","T0",12.17
"2024-07-02 00:00:00","Fondo Errano 2024","T0",10.71
"2024-07-03 00:00:00","Fondo Errano 2024","T0",10.61
"2024-07-04 00:00:00","Fondo Errano 2024","T0",10.11
"2024-07-05 00:00:00","Fondo Errano 2024","T0",10.89
"2024-07-06 00:00:00","Fondo Errano 2024","T0",10.15
"2024-07-07 00:00:00","Fondo Errano 2024","T0",10.86
"2024-07-08 00:00:00","Fondo Errano 2024","T0",10.11
"2024-07-09 00:00:00","Fondo Errano 2024","T0",11.26
"2024-07-10 00:00:00","Fondo Errano 2024","T0",12.38
"2024-07-11 00:00:00","Fondo Errano 2024","T0",13.95
"2024-07-12 00:00:00","Fondo Errano 2024","T0",13.77
"2024-07-13 00:00:00","Fondo Errano 2024","T0",13.67
"2024-07-14 00:00:00","Fondo Errano 2024","T0",13.33
"2024-07-15 00:00:00","Fondo Errano 2024","T0",11
"2024-07-16 00:00:00","Fondo Errano 2024","T0",12.1
"2024-07-17 00:00:00","Fondo Errano 2024","T0",13.4
"2024-07-18 00:00:00","Fondo Errano 2024","T0",13.16
"2024-07-19 00:00:00","Fondo Errano 2024","T0",12.87
"2024-07-20 00:00:00","Fondo Errano 2024","T0",10.47
"2024-07-21 00:00:00","Fondo Errano 2024","T0",10
"2024-07-22 00:00:00","Fondo Errano 2024","T0",10.81
"2024-07-23 00:00:00","Fondo Errano 2024","T0",10.89
"2024-07-24 00:00:00","Fondo Errano 2024","T0",10.86
"2024-07-25 00:00:00","Fondo Errano 2024","T0",9.84
"2024-07-26 00:00:00","Fondo Errano 2024","T0",9.94
"2024-07-27 00:00:00","Fondo Errano 2024","T0",9.4
"2024-07-28 00:00:00","Fondo Errano 2024","T0",9.47
"2024-07-29 00:00:00","Fondo Errano 2024","T0",7.4
"2024-07-30 00:00:00","Fondo Errano 2024","T0",7.05
"2024-07-31 00:00:00","Fondo Errano 2024","T0",13.61
"2024-08-01 00:00:00","Fondo Errano 2024","T0",13.38
"2024-08-02 00:00:00","Fondo Errano 2024","T0",13.06
"2024-08-03 00:00:00","Fondo Errano 2024","T0",4.06
"2024-08-04 00:00:00","Fondo Errano 2024","T0",8.62
"2024-08-05 00:00:00","Fondo Errano 2024","T0",8.04
"2024-08-06 00:00:00","Fondo Errano 2024","T0",8.11
"2024-08-07 00:00:00","Fondo Errano 2024","T0",8.81
"2024-08-08 00:00:00","Fondo Errano 2024","T0",0.24
"2024-08-09 00:00:00","Fondo Errano 2024","T0",10.72
"2024-08-10 00:00:00","Fondo Errano 2024","T0",10.37
"2024-08-11 00:00:00","Fondo Errano 2024","T0",10.84
"2024-08-12 00:00:00","Fondo Errano 2024","T0",10.74
"2024-08-13 00:00:00","Fondo Errano 2024","T0",9.75
"2024-08-14 00:00:00","Fondo Errano 2024","T0",9.78
"2024-08-15 00:00:00","Fondo Errano 2024","T0",7.24
"2024-08-16 00:00:00","Fondo Errano 2024","T0",4.75
"2024-08-17 00:00:00","Fondo Errano 2024","T0",10.03
"2024-08-18 00:00:00","Fondo Errano 2024","T0",0
"2024-08-19 00:00:00","Fondo Errano 2024","T0",0
"2024-08-20 00:00:00","Fondo Errano 2024","T0",0
"2024-08-21 00:00:00","Fondo Errano 2024","T0",0.01
"2024-08-22 00:00:00","Fondo Errano 2024","T0",0
"2024-08-23 00:00:00","Fondo Errano 2024","T0",7.01
"2024-08-24 00:00:00","Fondo Errano 2024","T0",4.63
"2024-08-25 00:00:00","Fondo Errano 2024","T0",4.3
"2024-08-26 00:00:00","Fondo Errano 2024","T0",6.07
"2024-08-27 00:00:00","Fondo Errano 2024","T0",7.65
"2024-08-28 00:00:00","Fondo Errano 2024","T0",6.54
"2024-08-29 00:00:00","Fondo Errano 2024","T0",6.92
"2024-08-30 00:00:00","Fondo Errano 2024","T0",8.4
"2024-08-31 00:00:00","Fondo Errano 2024","T0",9.86
"2024-09-01 00:00:00","Fondo Errano 2024","T0",9.46
"2024-09-02 00:00:00","Fondo Errano 2024","T0",9.19
"2024-09-03 00:00:00","Fondo Errano 2024","T0",9.59
"2024-09-04 00:00:00","Fondo Errano 2024","T0",9.47
"2024-09-05 00:00:00","Fondo Errano 2024","T0",9.57
"2024-09-06 00:00:00","Fondo Errano 2024","T0",9.76
"2024-09-07 00:00:00","Fondo Errano 2024","T0",9.71
"2024-09-08 00:00:00","Fondo Errano 2024","T0",6.88
"2024-09-09 00:00:00","Fondo Errano 2024","T0",0
"2024-09-10 00:00:00","Fondo Errano 2024","T0",0.01
"2024-09-11 00:00:00","Fondo Errano 2024","T0",0
"2024-09-12 00:00:00","Fondo Errano 2024","T0",0
"2024-09-13 00:00:00","Fondo Errano 2024","T0",0
"2024-09-14 00:00:00","Fondo Errano 2024","T0",0
"2024-09-15 00:00:00","Fondo Errano 2024","T0",0
"2024-09-16 00:00:00","Fondo Errano 2024","T0",0
"2024-09-17 00:00:00","Fondo Errano 2024","T0",0.01
"2024-09-18 00:00:00","Fondo Errano 2024","T0",0
"2024-09-19 00:00:00","Fondo Errano 2024","T0",0
"2024-09-20 00:00:00","Fondo Errano 2024","T0",0.01
"2024-09-21 00:00:00","Fondo Errano 2024","T0",0
"2024-09-22 00:00:00","Fondo Errano 2024","T0",0
"2024-09-23 00:00:00","Fondo Errano 2024","T0",0
"2024-09-24 00:00:00","Fondo Errano 2024","T0",0
"2024-09-25 00:00:00","Fondo Errano 2024","T0",0
"2024-09-26 00:00:00","Fondo Errano 2024","T0",0
"2024-09-27 00:00:00","Fondo Errano 2024","T0",0
"2024-09-28 00:00:00","Fondo Errano 2024","T0",0
"2024-09-29 00:00:00","Fondo Errano 2024","T0",0
"2024-09-30 00:00:00","Fondo Errano 2024","T0",0
"2024-10-01 00:00:00","Fondo Errano 2024","T0",0
"2024-10-02 00:00:00","Fondo Errano 2024","T0",0
"2024-10-03 00:00:00","Fondo Errano 2024","T0",0
"2024-10-04 00:00:00","Fondo Errano 2024","T0",0
"2024-10-05 00:00:00","Fondo Errano 2024","T0",0
"2024-10-06 00:00:00","Fondo Errano 2024","T0",0
"2024-10-07 00:00:00","Fondo Errano 2024","T0",0
"2024-10-08 00:00:00","Fondo Errano 2024","T0",0
"2024-10-09 00:00:00","Fondo Errano 2024","T0",0
"2024-10-10 00:00:00","Fondo Errano 2024","T0",0
"2024-10-11 00:00:00","Fondo Errano 2024","T0",0
"2024-10-12 00:00:00","Fondo Errano 2024","T0",0
"2024-10-13 00:00:00","Fondo Errano 2024","T0",0
"2024-10-14 00:00:00","Fondo Errano 2024","T0",0
"2024-10-15 00:00:00","Fondo Errano 2024","T0",0
"2024-10-18 00:00:00","Fondo Errano 2024","T0",0
"2024-10-19 00:00:00","Fondo Errano 2024","T0",0
"2024-10-20 00:00:00","Fondo Errano 2024","T0",0
"2024-10-21 00:00:00","Fondo Errano 2024","T0",0
"2024-10-23 00:00:00","Fondo Errano 2024","T0",0
"2024-10-24 00:00:00","Fondo Errano 2024","T0",0
"2024-10-25 00:00:00","Fondo Errano 2024","T0",2.06
"2024-10-26 00:00:00","Fondo Errano 2024","T0",0
"2024-10-27 00:00:00","Fondo Errano 2024","T0",0
"2024-10-28 00:00:00","Fondo Errano 2024","T0",0
"2024-10-29 00:00:00","Fondo Errano 2024","T0",0
"2024-10-30 00:00:00","Fondo Errano 2024","T0",0
"2024-10-31 00:00:00","Fondo Errano 2024","T0",0
"2024-11-01 00:00:00","Fondo Errano 2024","T0",0
"2024-11-02 00:00:00","Fondo Errano 2024","T0",0
"2024-11-03 00:00:00","Fondo Errano 2024","T0",0
"2024-11-04 00:00:00","Fondo Errano 2024","T0",0
"2024-11-05 00:00:00","Fondo Errano 2024","T0",0
"2024-11-06 00:00:00","Fondo Errano 2024","T0",0
"2024-11-07 00:00:00","Fondo Errano 2024","T0",0
"2024-11-08 00:00:00","Fondo Errano 2024","T0",0
"2024-11-09 00:00:00","Fondo Errano 2024","T0",0
"2024-11-10 00:00:00","Fondo Errano 2024","T0",0
"2024-11-11 00:00:00","Fondo Errano 2024","T0",0
"2024-11-12 00:00:00","Fondo Errano 2024","T0",0
"2024-11-13 00:00:00","Fondo Errano 2024","T0",0
"2024-11-14 00:00:00","Fondo Errano 2024","T0",0
"2024-11-15 00:00:00","Fondo Errano 2024","T0",0
"2024-11-16 00:00:00","Fondo Errano 2024","T0",0
"2024-11-17 00:00:00","Fondo Errano 2024","T0",0
"2024-11-18 00:00:00","Fondo Errano 2024","T0",0
"2024-11-19 00:00:00","Fondo Errano 2024","T0",0
"2024-11-20 00:00:00","Fondo Errano 2024","T0",0
"2024-11-21 00:00:00","Fondo Errano 2024","T0",0
"2024-11-22 00:00:00","Fondo Errano 2024","T0",0
"2024-11-23 00:00:00","Fondo Errano 2024","T0",0
"2024-11-24 00:00:00","Fondo Errano 2024","T0",0
"2024-11-25 00:00:00","Fondo Errano 2024","T0",0
"2024-11-26 00:00:00","Fondo Errano 2024","T0",0
"2024-11-27 00:00:00","Fondo Errano 2024","T0",0
"2024-11-28 00:00:00","Fondo Errano 2024","T0",0
"2024-11-29 00:00:00","Fondo Errano 2024","T0",0
"2024-12-01 00:00:00","Fondo Errano 2024","T0",0
"2024-12-02 00:00:00","Fondo Errano 2024","T0",0
"2025-04-23 00:00:00","Fondo Errano 2025","T0",11.36
"2025-04-24 00:00:00","Fondo Errano 2025","T0",0
"2025-04-25 00:00:00","Fondo Errano 2025","T0",0
"2025-04-26 00:00:00","Fondo Errano 2025","T0",0
"2025-04-27 00:00:00","Fondo Errano 2025","T0",0
"2025-04-28 00:00:00","Fondo Errano 2025","T0",0
"2025-04-29 00:00:00","Fondo Errano 2025","T0",10.1
"2025-04-30 00:00:00","Fondo Errano 2025","T0",5.8
"2025-05-01 00:00:00","Fondo Errano 2025","T0",0
"2025-05-02 00:00:00","Fondo Errano 2025","T0",5.95
"2025-05-03 00:00:00","Fondo Errano 2025","T0",0
"2025-05-04 00:00:00","Fondo Errano 2025","T0",15.69
"2025-05-05 00:00:00","Fondo Errano 2025","T0",0
"2025-05-06 00:00:00","Fondo Errano 2025","T0",0
"2025-05-07 00:00:00","Fondo Errano 2025","T0",0
"2025-05-08 00:00:00","Fondo Errano 2025","T0",0
"2025-05-09 00:00:00","Fondo Errano 2025","T0",0
"2025-05-10 00:00:00","Fondo Errano 2025","T0",8.5
"2025-05-11 00:00:00","Fondo Errano 2025","T0",0
"2025-05-12 00:00:00","Fondo Errano 2025","T0",0
"2025-05-13 00:00:00","Fondo Errano 2025","T0",0
"2025-05-14 00:00:00","Fondo Errano 2025","T0",7.92
"2025-05-15 00:00:00","Fondo Errano 2025","T0",2.75999999999999
"2025-05-16 00:00:00","Fondo Errano 2025","T0",0
"2025-05-17 00:00:00","Fondo Errano 2025","T0",0
"2025-05-18 00:00:00","Fondo Errano 2025","T0",0
"2025-05-19 00:00:00","Fondo Errano 2025","T0",6.38000000000002
"2025-05-20 00:00:00","Fondo Errano 2025","T0",1.47
"2025-05-21 00:00:00","Fondo Errano 2025","T0",0
"2025-05-22 00:00:00","Fondo Errano 2025","T0",0
"2025-05-23 00:00:00","Fondo Errano 2025","T0",0
"2025-05-24 00:00:00","Fondo Errano 2025","T0",0
"2025-05-25 00:00:00","Fondo Errano 2025","T0",9.34999999999999
"2025-05-26 00:00:00","Fondo Errano 2025","T0",0
"2025-05-27 00:00:00","Fondo Errano 2025","T0",0
"2025-05-28 00:00:00","Fondo Errano 2025","T0",0
"2025-05-29 00:00:00","Fondo Errano 2025","T0",7.12000000000001
"2025-05-30 00:00:00","Fondo Errano 2025","T0",0.00999999999999091
"2025-05-31 00:00:00","Fondo Errano 2025","T0",10.6
"2025-06-01 00:00:00","Fondo Errano 2025","T0",0
"2025-06-02 00:00:00","Fondo Errano 2025","T0",8.43
"2025-06-03 00:00:00","Fondo Errano 2025","T0",10.9
"2025-06-04 00:00:00","Fondo Errano 2025","T0",0
"2025-06-05 00:00:00","Fondo Errano 2025","T0",7.69
"2025-06-06 00:00:00","Fondo Errano 2025","T0",12.74
"2025-06-07 00:00:00","Fondo Errano 2025","T0",6.35999999999997
"2025-06-08 00:00:00","Fondo Errano 2025","T0",6.41000000000001
"2025-06-09 00:00:00","Fondo Errano 2025","T0",6.23999999999997
"2025-06-10 00:00:00","Fondo Errano 2025","T0",11.62
"2025-06-11 00:00:00","Fondo Errano 2025","T0",0.409999999999996
"2025-06-12 00:00:00","Fondo Errano 2025","T0",9.00000000000001
"2025-06-13 00:00:00","Fondo Errano 2025","T0",4.99
"2025-06-14 00:00:00","Fondo Errano 2025","T0",12.48
"2025-06-15 00:00:00","Fondo Errano 2025","T0",7.65999999999999
"2025-06-16 00:00:00","Fondo Errano 2025","T0",0.210000000000008
"2025-06-17 00:00:00","Fondo Errano 2025","T0",0
"2025-06-18 00:00:00","Fondo Errano 2025","T0",0
"2025-06-19 00:00:00","Fondo Errano 2025","T0",8.91999999999999
"2025-06-20 00:00:00","Fondo Errano 2025","T0",3.83999999999997
"2025-06-21 00:00:00","Fondo Errano 2025","T0",0
"2025-06-22 00:00:00","Fondo Errano 2025","T0",11.05
"2025-06-23 00:00:00","Fondo Errano 2025","T0",0.00999999999999091
"2025-06-24 00:00:00","Fondo Errano 2025","T0",11.01
"2025-06-25 00:00:00","Fondo Errano 2025","T0",5.17999999999997
"2025-06-26 00:00:00","Fondo Errano 2025","T0",3.74000000000001
"2025-06-27 00:00:00","Fondo Errano 2025","T0",4.14000000000002
"2025-06-28 00:00:00","Fondo Errano 2025","T0",2.34
"2025-06-29 00:00:00","Fondo Errano 2025","T0",2.42999999999998
"2025-06-30 00:00:00","Fondo Errano 2025","T0",11.17
"2025-07-01 00:00:00","Fondo Errano 2025","T0",8.82000000000001
"2025-07-02 00:00:00","Fondo Errano 2025","T0",2.25
"2025-07-03 00:00:00","Fondo Errano 2025","T0",6.86000000000002
"2025-07-04 00:00:00","Fondo Errano 2025","T0",4.71999999999997
"2025-07-05 00:00:00","Fondo Errano 2025","T0",0
"2025-07-06 00:00:00","Fondo Errano 2025","T0",0
"2025-07-07 00:00:00","Fondo Errano 2025","T0",0
"2025-07-08 00:00:00","Fondo Errano 2025","T0",4.60000000000002
"2025-07-09 00:00:00","Fondo Errano 2025","T0",0
"2025-07-10 00:00:00","Fondo Errano 2025","T0",8.89999999999996
"2025-07-11 00:00:00","Fondo Errano 2025","T0",10.24
"2025-07-12 00:00:00","Fondo Errano 2025","T0",10.43
"2025-07-13 00:00:00","Fondo Errano 2025","T0",6.94
"2025-07-14 00:00:00","Fondo Errano 2025","T0",9.19
"2025-07-15 00:00:00","Fondo Errano 2025","T0",7.43000000000001
"2025-07-16 00:00:00","Fondo Errano 2025","T0",10.08
"2025-07-17 00:00:00","Fondo Errano 2025","T0",5.66000000000002
"2025-07-18 00:00:00","Fondo Errano 2025","T0",3.50999999999999
"2025-07-19 00:00:00","Fondo Errano 2025","T0",7.94000000000001
"2025-07-20 00:00:00","Fondo Errano 2025","T0",0
"2025-07-21 00:00:00","Fondo Errano 2025","T0",9.39999999999995
"2025-07-22 00:00:00","Fondo Errano 2025","T0",9.40000000000003
"2025-07-23 00:00:00","Fondo Errano 2025","T0",14.4
"2025-07-24 00:00:00","Fondo Errano 2025","T0",9.29000000000001
"2025-07-25 00:00:00","Fondo Errano 2025","T0",5.07999999999998
"2025-07-26 00:00:00","Fondo Errano 2025","T0",0
"2025-07-27 00:00:00","Fondo Errano 2025","T0",0
"2025-07-28 00:00:00","Fondo Errano 2025","T0",0
"2025-07-29 00:00:00","Fondo Errano 2025","T0",0
"2025-07-30 00:00:00","Fondo Errano 2025","T0",0
"2025-07-31 00:00:00","Fondo Errano 2025","T0",0
"2025-08-01 00:00:00","Fondo Errano 2025","T0",4.96000000000003
"2025-08-02 00:00:00","Fondo Errano 2025","T0",0
"2025-08-03 00:00:00","Fondo Errano 2025","T0",0
"2025-08-04 00:00:00","Fondo Errano 2025","T0",0
"2025-08-05 00:00:00","Fondo Errano 2025","T0",2.59999999999997
"2025-08-06 00:00:00","Fondo Errano 2025","T0",0
"2025-08-07 00:00:00","Fondo Errano 2025","T0",6.53000000000002
"2025-08-08 00:00:00","Fondo Errano 2025","T0",7.35999999999995
"2025-08-09 00:00:00","Fondo Errano 2025","T0",4.33000000000004
"2025-08-10 00:00:00","Fondo Errano 2025","T0",9.18000000000001
"2025-08-11 00:00:00","Fondo Errano 2025","T0",9.51999999999997
"2025-08-12 00:00:00","Fondo Errano 2025","T0",1.14999999999998
"2025-08-13 00:00:00","Fondo Errano 2025","T0",4.62000000000001
"2025-08-14 00:00:00","Fondo Errano 2025","T0",0.24000000000001
"2025-08-15 00:00:00","Fondo Errano 2025","T0",5.19999999999999
"2025-08-16 00:00:00","Fondo Errano 2025","T0",8.49000000000001
"2025-08-17 00:00:00","Fondo Errano 2025","T0",8.57000000000001
"2025-08-18 00:00:00","Fondo Errano 2025","T0",0.460000000000037
"2025-08-19 00:00:00","Fondo Errano 2025","T0",0
"2025-08-20 00:00:00","Fondo Errano 2025","T0",0
"2025-08-21 00:00:00","Fondo Errano 2025","T0",0
"2025-08-22 00:00:00","Fondo Errano 2025","T0",0
"2025-08-23 00:00:00","Fondo Errano 2025","T0",0
"2025-08-24 00:00:00","Fondo Errano 2025","T0",0
"2025-08-25 00:00:00","Fondo Errano 2025","T0",0
"2025-08-26 00:00:00","Fondo Errano 2025","T0",0
"2025-08-27 00:00:00","Fondo Errano 2025","T0",0.409999999999968
"2025-08-28 00:00:00","Fondo Errano 2025","T0",2.18
"2025-08-29 00:00:00","Fondo Errano 2025","T0",0.120000000000005
"2025-08-30 00:00:00","Fondo Errano 2025","T0",0
"2025-08-31 00:00:00","Fondo Errano 2025","T0",0
"2025-09-01 00:00:00","Fondo Errano 2025","T0",4.71999999999997
"2025-09-02 00:00:00","Fondo Errano 2025","T0",0
"2025-09-03 00:00:00","Fondo Errano 2025","T0",0
"2025-09-04 00:00:00","Fondo Errano 2025","T0",3.84000000000004
"2025-09-05 00:00:00","Fondo Errano 2025","T0",0.110000000000014
"2025-09-06 00:00:00","Fondo Errano 2025","T0",6.74999999999999
"2025-09-07 00:00:00","Fondo Errano 2025","T0",6.92999999999994
"2025-09-08 00:00:00","Fondo Errano 2025","T0",1.87
"2025-09-09 00:00:00","Fondo Errano 2025","T0",0
"2025-09-10 00:00:00","Fondo Errano 2025","T0",0
"2025-09-11 00:00:00","Fondo Errano 2025","T0",0
"2025-09-12 00:00:00","Fondo Errano 2025","T0",0
"2025-09-13 00:00:00","Fondo Errano 2025","T0",0
"2025-09-14 00:00:00","Fondo Errano 2025","T0",3.88999999999999
"2025-09-15 00:00:00","Fondo Errano 2025","T0",5.99000000000001
"2025-09-16 00:00:00","Fondo Errano 2025","T0",0
"2025-09-17 00:00:00","Fondo Errano 2025","T0",0
"2025-09-18 00:00:00","Fondo Errano 2025","T0",4.16000000000008
"2025-09-19 00:00:00","Fondo Errano 2025","T0",3.75
"2025-09-20 00:00:00","Fondo Errano 2025","T0",6.55999999999994
"2025-09-21 00:00:00","Fondo Errano 2025","T0",3.61000000000002
"2025-09-22 00:00:00","Fondo Errano 2025","T0",0
"2025-09-23 00:00:00","Fondo Errano 2025","T0",2.25999999999999
"2025-09-24 00:00:00","Fondo Errano 2025","T0",0
"2025-09-25 00:00:00","Fondo Errano 2025","T0",3.96000000000004
"2025-09-26 00:00:00","Fondo Errano 2025","T0",0
"2025-09-27 00:00:00","Fondo Errano 2025","T0",2.76999999999998
"2025-09-28 00:00:00","Fondo Errano 2025","T0",0
"2025-09-29 00:00:00","Fondo Errano 2025","T0",0
"2025-09-30 00:00:00","Fondo Errano 2025","T0",0
"2025-10-01 00:00:00","Fondo Errano 2025","T0",0
"2025-10-02 00:00:00","Fondo Errano 2025","T0",0
"2025-10-03 00:00:00","Fondo Errano 2025","T0",0
